,frame_count,emotion_index,gaze_yaw,gaze_pitch,au_shape_dim1,au_shape_dim2,au_shape_dim3,au_shape_dim4,au_shape_dim5,au_shape_dim6,au_shape_dim7,au_shape_dim8,mp_pose_yaw_deg,mp_pose_pitch_deg,mp_pose_roll_deg,detection_result
19,19,2,-0.3503342,-0.069392666,0.11524555,0.0,0.005989124,0.1242397,0.0,0.9757011,0.88411695,0.030881748,,,,No MP Data
20,20,1,-0.18952268,-0.027870487,0.0,0.0,0.002913625,0.86906195,0.0,0.9979817,0.66267496,0.0012154946,,,,No MP Data
21,21,4,-0.5366418,-0.43505195,0.015640613,0.0,0.0,0.2722021,0.0,0.6424381,0.99640214,0.0011888883,,,,No MP Data
22,22,1,-0.17647383,-0.1053943,0.0,0.0,0.012147896,0.33965594,0.0,0.99541897,0.49422145,0.027050132,,,,No MP Data
23,23,2,-0.31185284,-0.10654875,0.66675985,0.0,0.00084687956,0.016426772,0.0,0.2735693,0.9370781,0.26442143,,,,No MP Data
24,24,2,-0.47130942,-0.31493035,0.85382795,0.0,0.034361817,0.07266709,0.0,0.12037624,0.97622025,0.030451614,,,,No MP Data
25,25,4,-1.1285462,-1.2140476,0.09083436,0.0,0.0,0.0,0.0,0.35142154,0.023507696,0.0,,,,No MP Data
26,26,4,-0.4635054,-0.25201714,0.11084079,0.0,0.89833415,0.0075449306,0.0,0.49302208,0.96403784,0.0,,,,No MP Data
27,27,4,-0.43324858,-0.3574453,0.12880346,0.0,0.024724383,0.020985013,0.0,0.94237185,0.9940411,0.0033002677,,,,No MP Data
28,28,2,-0.31534198,-0.10745967,0.23776594,0.0,0.0,0.017997928,0.0,0.0071619684,0.9848532,0.04056093,,,,No MP Data
29,29,2,-0.28642455,-0.05136862,0.29681975,0.006974289,0.009051569,0.022725392,0.0017380107,0.08636938,0.9436016,0.06999979,,,,No MP Data
30,30,4,-0.5080217,-0.36114663,0.33097446,0.012068615,0.0,0.0,0.0,0.18619601,0.9616653,0.0,,,,No MP Data
31,31,4,-0.45298848,-0.26597783,0.54805374,0.0,0.00801623,0.5117142,0.0,0.7319352,0.98873365,0.011869046,,,,No MP Data
32,32,4,-0.4874708,-0.1854888,0.16249867,0.0,0.81771594,0.1264031,0.0,0.61934304,0.76394665,0.0,,,,No MP Data
33,33,4,-0.2569731,-0.0040621096,0.032069307,0.0,0.00048683674,0.050404117,0.0,0.9093333,0.44585592,0.0,,,,No MP Data
34,34,4,-0.2277494,0.046000056,0.81524545,0.0038174866,0.08105834,0.14142308,0.83792365,0.9496528,0.96801233,0.06317923,,,,No MP Data
35,35,5,-0.29146823,-0.08575176,0.39168602,0.0037544826,0.006147889,0.04288669,2.424184e-05,0.95129347,0.2595101,0.008683554,,,,No MP Data
36,36,5,-0.29261622,-0.07514352,0.66090965,0.0,0.008620873,0.10125688,0.0454864,0.9364145,0.64398485,0.0,,,,No MP Data
37,37,4,-0.8363251,-0.8162087,0.14620161,0.0,0.919972,0.0,0.0,0.0,0.65318674,0.0,,,,No MP Data
38,38,4,-0.29792094,-0.061004203,0.47920567,0.0,0.0,0.017148472,0.0045804773,0.83860046,0.345509,0.0,,,,No MP Data
39,39,5,-0.2287519,0.020788752,0.8822367,0.0,0.10903357,0.28366676,0.50108856,0.9624213,0.9456854,0.017654952,,,,No MP Data
40,40,4,-0.5604663,-0.4823117,0.076022126,0.0,0.006733584,0.015620547,0.00012613124,0.72369796,0.69182324,0.0,,,,No MP Data
41,41,4,-0.22529739,0.056858074,0.8334024,0.0,0.047977127,0.37984177,0.28244078,0.8167863,0.9394592,0.0093841115,,,,No MP Data
42,42,4,-0.77493566,-0.7639761,0.45968744,0.0,0.5165702,0.1830996,0.0,0.0,0.92363733,0.0,,,,No MP Data
43,43,4,-0.59589255,-0.51366234,0.04608135,0.0,0.35730365,0.0,9.676471e-05,0.22683597,0.4511407,0.0,,,,No MP Data
44,44,4,-0.5248521,-0.3783809,0.5339759,0.0,0.008155952,0.0,0.0,0.70897394,0.026049092,0.0,,,,No MP Data
45,45,4,-0.85801107,-0.8622366,0.14507437,0.0,0.0,0.019784642,0.0,0.0,0.97670007,0.005508255,,,,No MP Data
46,46,4,-0.61709917,-0.58957815,0.12414993,0.0,0.00015323366,0.72574127,0.0,0.0,0.9905633,0.0046656635,,,,No MP Data
47,47,4,-0.34007177,0.028464705,0.20705801,0.011238914,0.0042812107,0.03964165,0.0,0.96207,0.89536095,0.25776744,,,,No MP Data
48,48,7,-0.20828566,-0.06863439,0.0,0.0,0.0010499904,0.082336485,0.0,0.96880674,0.26196104,0.0,,,,No MP Data
49,49,4,-0.54735076,-0.45235717,0.62662107,0.0,0.00810902,0.0,0.0,0.659071,0.54094887,0.0,,,,No MP Data
50,50,4,-0.34637055,-0.162914,0.79701114,0.027450887,0.00844293,0.25232542,0.0,0.3577432,0.9797914,0.09574342,,,,No MP Data
51,51,2,-0.25815222,-0.1472146,0.027916174,0.0,0.004436291,0.15808918,0.0,0.06974722,0.9716139,0.060826223,,,,No MP Data
52,52,4,-0.4983683,-0.31311658,0.17413989,0.0,0.4389713,0.7211795,0.0,0.022724973,0.98759305,0.0,,,,No MP Data
53,53,2,-0.1951718,0.059081685,0.09171114,0.0,0.064168096,0.09723687,0.0,0.3569653,0.9877891,0.009730478,,,,No MP Data
54,54,4,-0.36010313,-0.21731207,0.0462998,0.0,0.0024672523,0.26131397,0.0,0.12774111,0.97578347,0.010350894,,,,No MP Data
55,55,2,-0.46099168,-0.29462978,0.54320705,0.0,0.086344264,0.81832075,0.0,0.25077474,0.975934,0.0,,,,No MP Data
56,56,4,-0.23174942,0.016901404,0.19741182,0.0,0.037266403,0.5417457,0.015766358,0.7499372,0.9941032,0.00874985,,,,No MP Data
57,57,2,-0.33858502,-0.14493595,0.6813854,0.0,0.050665718,0.23971981,0.009701345,0.03298652,0.9877576,0.025953494,,,,No MP Data
58,58,4,-0.35269183,-0.15330102,0.5287655,0.0,0.06437184,0.0,0.0004325161,0.0,0.99471664,0.007503037,,,,No MP Data
59,59,4,-0.55815244,-0.4478651,0.28224874,0.0,0.0,0.0012931415,0.0,0.6045054,0.9288818,0.0,,,,No MP Data
60,60,4,-0.6276359,-0.58896565,0.45851517,0.0,0.15873629,0.26659358,0.0,0.5156118,0.83527136,0.0,,,,No MP Data
61,61,4,-0.40255895,-0.29617167,0.15950572,0.012056841,0.007760025,0.0012301531,0.0,0.53883564,0.8017856,0.0,,,,No MP Data
62,62,4,-0.23284778,0.052206077,0.55200815,0.0,0.07120314,0.06876175,0.117477134,0.10994774,0.9829304,0.030622462,,,,No MP Data
63,63,4,-0.5667971,-0.4429975,0.057452787,0.0,0.0,0.015576141,0.0,0.0,0.97868073,0.010871834,,,,No MP Data
64,64,4,-0.30617276,-0.1325924,0.16723706,0.03276158,0.0042246743,0.0,0.0,0.07823469,0.44396234,0.0,,,,No MP Data
65,65,5,-0.37045747,-0.20064726,0.07475664,0.0,0.0040977267,0.023211388,0.00036148058,0.8672979,0.8335792,0.0015850295,,,,No MP Data
66,66,5,-0.3228906,-0.09734778,0.62001836,0.0,0.01591263,0.068113536,0.16729495,0.86729234,0.907855,0.0133360885,,,,No MP Data
67,67,2,-0.28142598,-0.0250675,0.030181535,0.0,0.0,0.0068005086,0.00029555062,0.037901834,0.15102917,0.0,,,,No MP Data
68,68,2,-0.27065116,-0.02175152,0.112690315,0.021032315,0.0,0.006524103,0.0030235585,0.041182403,0.515874,0.0003129846,,,,No MP Data
69,69,4,-0.25291902,-0.020892676,0.221616,0.02634346,0.0019140028,0.0127568785,4.107723e-05,0.007263652,0.88055754,0.012851642,,,,No MP Data
70,70,1,-0.15515085,-0.13575302,0.0,0.0,0.0037700068,0.44136685,0.0,0.9713904,0.779546,0.018380683,,,,No MP Data
71,71,4,-0.45112014,-0.29701766,0.69329476,0.0,0.10215636,0.20213908,0.006247392,0.017275421,0.94950616,0.015251772,,,,No MP Data
72,72,4,-0.32522434,-0.08235151,0.05304322,0.028203335,0.0021780685,0.0,0.0,0.08669227,0.092669085,0.0,,,,No MP Data
73,73,4,-0.56289184,-0.46261975,0.7636323,0.0,0.017852359,0.0,0.0011953881,0.38962448,0.84557426,0.0,,,,No MP Data
74,74,4,-0.55485445,-0.40215006,0.2532511,0.0,0.004963802,0.0,0.00082797033,0.0,0.062118284,0.0,,,,No MP Data
75,75,4,-0.51434726,-0.38348198,0.7141433,0.0,0.033663906,0.0126884915,0.0,0.5684879,0.9835593,0.009109171,,,,No MP Data
76,76,2,-0.47083503,-0.37525472,0.4670217,0.0,0.0088640675,0.0015235537,0.0006713972,0.061650347,0.9848407,0.0,,,,No MP Data
77,77,5,-0.24645191,0.05078717,0.37958944,0.0,0.20710541,0.11281274,0.457111,0.9565165,0.90685356,0.022637982,,,,No MP Data
78,78,5,-0.3071354,-0.053163793,0.79098606,0.0,0.0049691563,0.10160574,0.0017736118,0.011132595,0.9881719,0.39475054,,,,No MP Data
79,79,4,-0.25214905,0.07829783,0.48158348,0.023683488,0.002126344,0.12325239,0.0,0.9645045,0.95451665,0.29799157,,,,No MP Data
80,80,4,-0.4583898,-0.22172537,0.5096966,0.0,0.009249456,0.9394343,0.0,0.93369806,0.98473096,0.015931733,,,,No MP Data
81,81,4,-0.3436427,-0.091446385,0.6553602,0.0,0.0017683675,0.341406,0.0,0.84584904,0.89486957,0.0794141,,,,No MP Data
82,82,1,-0.17321521,0.028959576,0.0,0.0,0.0014438365,0.18730664,0.0,0.9821114,0.97082585,0.038416684,,,,No MP Data
83,83,2,-0.34576476,-0.13125171,0.36899894,0.0,0.011127279,0.40330714,0.00026612132,0.06272723,0.795012,0.34578764,,,,No MP Data
84,84,4,-0.45952675,-0.31087664,0.487609,0.016659562,0.006000688,0.0,0.0,0.0060184016,0.5201429,0.0,,,,No MP Data
85,85,4,-0.58953094,-0.51263946,0.02819305,0.0,0.07467337,0.0036002356,0.0011474447,0.33468163,0.7103874,0.00023789988,,,,No MP Data
86,86,3,-0.43857017,-0.18381734,0.54622185,0.01607959,0.0018386726,0.027199663,0.0013047376,0.93695575,0.70488995,0.021450382,,,,No MP Data
87,87,4,-0.7970789,-0.84332764,0.75792396,0.0,0.0,0.0,0.0,0.16196701,0.111953214,0.0,,,,No MP Data
88,88,4,-0.23796201,0.019463263,0.9096005,0.00072981045,0.4403022,0.7510626,0.003315964,0.66047275,0.49704486,0.0,,,,No MP Data
89,89,4,-0.23300952,0.09993001,0.9071463,0.0,0.20453304,0.45549688,0.0,0.9141427,0.87275624,0.003711962,,,,No MP Data
90,90,4,-0.70235604,-0.67234594,0.776495,0.0,0.029986503,0.12127189,0.0,0.30813766,0.43177113,0.0,,,,No MP Data
91,91,4,-0.3051079,0.0023771478,0.0065599307,0.0,0.0027791208,0.57898885,0.0,0.28250447,0.92645144,0.0006551352,,,,No MP Data
92,92,4,-0.5061458,-0.4314045,0.19608319,0.0,0.0,0.010446682,0.0,0.8480234,0.73657835,0.0,,,,No MP Data
93,93,2,-0.24266997,0.104554854,0.45206887,0.0,0.010537305,0.372976,0.0006257657,0.68942964,0.9872997,0.20633426,,,,No MP Data
94,94,2,-0.26234183,0.02162157,0.4233144,0.014570894,0.0058481847,0.28256622,0.0,0.9618011,0.84037143,0.0068549607,,,,No MP Data
95,95,5,-0.3080521,-0.07467369,0.74564093,0.0,0.009176333,0.38694656,5.0312356e-05,0.7151766,0.9703519,0.09467956,,,,No MP Data
96,96,3,-0.3200688,-0.023821592,0.41637355,0.06077047,0.01015274,0.19235393,0.0,0.9470957,0.8679691,0.0437036,,,,No MP Data
97,97,4,-0.42548606,-0.19742785,0.25335172,0.0,0.008752472,0.40148425,0.00018359648,0.01003249,0.98744786,0.035957463,,,,No MP Data
98,98,4,-0.53723425,-0.3394238,0.12060581,0.0,0.007364172,0.3342554,0.0,0.12192108,0.95805967,0.0,,,,No MP Data
99,99,4,-0.46826905,-0.2525101,0.6717709,0.0,0.09496542,0.98610723,0.0010845063,0.17812933,0.9762285,0.00438442,,,,No MP Data
100,100,4,-0.7999906,-0.7485846,0.2495588,0.0,0.15144588,0.48507434,0.0,0.0,0.95083404,0.0,,,,No MP Data
101,101,4,-0.4368057,-0.2673035,0.11398129,0.0,0.27616835,0.00034995453,0.0,0.0263407,0.12049768,0.0,,,,No MP Data
102,102,4,-0.297247,0.09802527,0.19842315,0.0,0.037033904,0.56857896,0.0,0.57925016,0.9516001,0.002789437,,,,No MP Data
103,103,4,-0.25019968,0.04773811,0.15360352,0.01644684,0.0112485,0.20123516,0.0,0.07232705,0.9780181,0.0024175001,,,,No MP Data
104,104,4,-0.37783036,-0.18277313,0.36224425,0.0,0.15658195,0.3559057,0.476868,0.4053184,0.61879677,0.0,,,,No MP Data
105,105,4,-0.2365081,0.15440626,0.40979338,0.030018214,0.062156115,0.27022046,0.0,0.48426145,0.90790105,0.01513868,,,,No MP Data
106,106,4,-0.3174307,0.05996107,0.086865745,0.005843967,0.017787721,0.63199353,0.0,0.59916246,0.670894,0.050291285,,,,No MP Data
107,107,2,-0.2944525,-0.1334298,0.11002447,0.0,0.009276839,0.061034102,0.04158373,0.81687415,0.7401795,0.030756036,,,,No MP Data
108,108,7,-0.18962097,0.026037123,0.0,0.0,0.0,0.226282,0.0,0.98466945,0.5787823,0.0,,,,No MP Data
109,109,4,-0.22332636,-0.011081566,0.2960258,0.017794017,0.008826754,0.031302307,0.009442247,0.88468176,0.16202405,0.0,,,,No MP Data
110,110,4,-0.20600435,0.0518008,0.10678613,0.016948167,0.5263397,0.0059288614,0.015280375,0.08982561,0.030326802,0.0,,,,No MP Data
111,111,4,-0.35504416,-0.1610629,0.5034346,0.0,0.09122494,0.5721908,0.0,0.26035145,0.98495394,0.12981558,,,,No MP Data
112,112,4,-0.6348705,-0.5675648,0.64916754,0.0,0.060820837,0.9034549,0.0,0.0,0.9628599,0.0,,,,No MP Data
113,113,4,-0.35110366,-0.12677787,0.5186082,0.0,0.031161038,0.23424202,0.0,0.09550735,0.9217335,0.004424577,,,,No MP Data
114,114,4,-0.3521579,-0.1805679,0.5031934,0.0,0.0076044686,0.06854418,0.0,0.006536006,0.5269428,0.0074938675,,,,No MP Data
115,115,4,-0.74014145,-0.7326592,0.79965305,0.0,0.21807078,0.0,9.122862e-05,0.012119025,0.84010714,0.0,,,,No MP Data
116,116,4,-0.73676014,-0.79917586,0.53825444,0.0,0.014958206,0.0,0.0,0.18371692,0.9666406,0.0,,,,No MP Data
117,117,4,-0.6145757,-0.5818305,0.09692437,0.0,0.034829617,0.0,0.0,7.780111e-05,0.9699731,0.0,,,,No MP Data
118,118,4,-0.22337773,-0.010386531,0.108724825,0.012914469,0.051765833,0.028513297,0.0,0.1526174,0.95999646,0.0,,,,No MP Data
119,119,4,-0.4573931,-0.22722892,0.7476086,0.0,0.75266415,0.8575039,0.0,0.654733,0.9487971,0.0,,,,No MP Data
120,120,3,-0.2376543,-0.03458207,0.62406516,0.031667344,0.0075828726,0.007911914,0.0,0.96057415,0.21999466,0.040459387,,,,No MP Data
121,121,4,-0.33238587,-0.02627892,0.06692116,0.0,0.02001922,0.89128554,0.0,0.59302723,0.97976923,0.0,,,,No MP Data
122,122,4,-0.5496652,-0.35591367,0.62977517,0.0021357276,0.043006837,0.14737822,0.0,0.5378734,0.8340503,0.0,,,,No MP Data
123,123,2,-0.25527868,0.015965592,0.9323704,0.016734257,0.0,0.019458173,0.00026147088,0.93707955,0.41772193,0.0,,,,No MP Data
124,124,4,-0.53635967,-0.3312128,0.46570057,0.0,0.026365234,0.87877417,0.0,0.09030831,0.9636683,0.0,,,,No MP Data
125,125,4,-0.56907463,-0.65328217,0.3487374,0.0,0.0,0.5055146,0.0,0.1539531,0.98434293,0.0,,,,No MP Data
126,126,3,-0.31955513,-0.09979445,0.28232956,0.008781851,0.0,0.014412084,0.0,0.87284863,0.7121483,0.023059547,,,,No MP Data
127,127,4,-0.8030389,-0.793763,0.45423245,0.0,0.09279087,0.8212682,0.0,0.1160737,0.9301645,0.0,,,,No MP Data
128,128,4,-0.3268225,0.0061176177,0.43251514,0.03919409,0.0021645387,0.009717588,0.0,0.3022749,0.043489248,0.0,,,,No MP Data
129,129,4,-0.32961878,-0.08069983,0.5370077,0.029598668,0.0066263177,0.17828104,0.0,0.95432675,0.5396095,0.0062049297,,,,No MP Data
130,130,4,-0.3675943,-0.087732196,0.8597146,0.03508129,0.012130975,0.02638562,0.0,0.66749436,0.08877505,0.0059841606,,,,No MP Data
131,131,4,-0.38146752,-0.10365023,0.5306935,0.02299343,0.051759813,0.017800473,0.0,0.24274465,0.19740586,0.0,,,,No MP Data
132,132,4,-0.67224205,-0.6971998,0.32434535,0.0036786434,0.031077141,0.0,0.0,0.0,0.6306384,0.0,,,,No MP Data
133,133,4,-0.3071192,-0.099559695,0.63724077,0.0,0.013733879,0.46315986,0.0004629914,0.58268595,0.9713809,0.0033882468,,,,No MP Data
134,134,4,-0.2624853,0.06555672,0.044211257,0.0057668267,0.024639286,0.103000894,0.0,0.24232972,0.41485417,0.0,,,,No MP Data
135,135,4,-0.4334595,-0.23162128,0.82883704,0.0,0.03538543,0.35839248,0.0128608495,0.02538517,0.9443369,0.0,,,,No MP Data
136,136,4,-0.26938874,0.058362383,0.20602389,0.0056322967,0.006076471,0.33716357,0.0,0.909057,0.9048418,0.006527368,,,,No MP Data
137,137,4,-0.7904422,-0.7877667,0.53350174,0.0,0.015954053,0.7991518,0.00025041026,0.0,0.98515415,0.0,,,,No MP Data
138,138,4,-0.5826735,-0.4942908,0.06807294,0.0,0.008844038,0.74009645,0.0,0.51305246,0.96857566,0.0,,,,No MP Data
139,139,4,-0.3637565,0.007563683,0.82114583,0.08573565,0.010507776,0.0045859325,0.0,0.09308371,0.10711843,0.0,,,,No MP Data
140,140,4,-0.22913244,0.13905971,0.5916406,0.044782087,0.005850665,0.3486303,0.0,0.95893115,0.86919105,0.02477647,,,,No MP Data
141,141,4,-0.65477127,-0.59583145,0.020770159,0.0,0.003299378,0.0,0.0,0.08654779,0.99441445,0.013210365,,,,No MP Data
142,142,2,-0.27280018,0.078854725,0.77824724,0.0375689,0.0,0.00358294,0.0,0.9340304,0.4670838,0.0,,,,No MP Data
143,143,4,-0.43928045,-0.23251869,0.935526,0.0,0.027309252,0.48301673,0.0,0.88703513,0.9761546,0.00026598596,,,,No MP Data
144,144,4,-0.37848172,-0.14500374,0.46467915,0.0,0.025254285,0.54842377,0.18853395,0.09139007,0.9023156,0.0,,,,No MP Data
145,145,4,-0.36126772,-0.20316388,0.012060318,0.0,0.025388028,0.07129057,0.00033454975,0.032603588,0.68578523,0.0,,,,No MP Data
146,146,4,-0.41630206,-0.24201871,0.5668118,0.0,0.010026057,0.0,0.005111004,0.026161402,0.22190064,0.0,,,,No MP Data
147,147,2,-0.2565686,-0.08362475,0.20510809,0.0,0.04267891,0.012704566,0.101829365,0.7354555,0.93121505,0.0115956385,,,,No MP Data
148,148,2,-0.36798355,-0.15329172,0.83831215,0.0,0.0011602046,0.11921507,0.0001371014,0.9400531,0.98898953,0.04481885,,,,No MP Data
149,149,4,-0.27761734,-0.019591656,0.9316457,0.0,0.6386631,0.048342783,0.34831735,0.7531817,0.979658,0.007840034,,,,No MP Data
150,150,2,-0.7579315,-0.78134286,0.74229145,0.0,0.0,0.0,0.0,0.5290285,0.93537164,0.0,,,,No MP Data
151,151,4,-0.45396426,-0.24923788,0.5174949,0.0,0.0,0.0,0.0,0.018456819,0.5097745,0.0,,,,No MP Data
152,152,4,-0.7247841,-0.64690113,0.43842083,0.0,0.005257661,0.03424933,0.0,0.0,0.9765395,0.0029450706,,,,No MP Data
153,153,2,-0.48121727,-0.41423735,0.30713218,0.0,0.0060403035,0.0,0.0,0.0,0.97121716,0.0042003393,,,,No MP Data
154,154,2,-0.3477366,-0.24157473,0.8211843,0.0,0.023455499,0.12250247,0.0,0.20348784,0.99032867,0.00473636,,,,No MP Data
155,155,2,-0.22179231,-0.111540124,0.058306314,0.0,0.007411424,0.01435117,0.0,0.064261645,0.25168014,0.0,,,,No MP Data
