,frame_count,emotion_index,gaze_yaw,gaze_pitch,au_shape_dim1,au_shape_dim2,au_shape_dim3,au_shape_dim4,au_shape_dim5,au_shape_dim6,au_shape_dim7,au_shape_dim8,mp_pose_yaw_deg,mp_pose_pitch_deg,mp_pose_roll_deg,detection_result
36,36,2,-0.53325754,-0.33790317,0.895511,0.0,0.57224476,0.037283823,0.0006190287,0.2760368,0.9833077,0.012221071,,,,No MP Data
37,37,2,-0.3486629,-0.29827014,0.50944924,0.0,0.0,0.026454812,0.0,0.0,0.97082573,0.0,,,,No MP Data
38,38,2,-0.6613021,-0.5629665,0.19206005,0.0,0.01666517,0.8016588,0.0,0.1152515,0.9622008,0.049550205,,,,No MP Data
39,39,2,-0.16262147,0.048649214,0.6071333,0.0,0.09746685,0.7138508,0.3983754,0.250385,0.9452304,0.0,,,,No MP Data
40,40,4,-0.68877435,-0.56452173,0.6014979,0.0,0.08067771,0.047195133,0.0011904617,0.0,0.87370133,0.0007076603,,,,No MP Data
41,41,2,-0.518905,-0.44346306,0.6845939,0.0,0.04937248,0.39581394,0.011989993,0.5534723,0.9557627,0.0,,,,No MP Data
42,42,4,-0.718633,-0.7223634,0.6428448,0.0,0.00013340305,0.37889293,4.828293e-05,0.634145,0.87873685,0.0,,,,No MP Data
43,43,2,-0.40258753,-0.25503507,0.95762885,0.0,0.21608834,0.7700839,0.06500174,0.44397697,0.921976,0.1789138,,,,No MP Data
44,44,2,-0.45730156,-0.29328686,0.2132974,0.0,0.018826967,0.26253736,0.0023187818,0.77589065,0.90684414,0.01580047,,,,No MP Data
45,45,4,-0.43864274,-0.38020265,0.43612766,0.0,0.025218219,0.16404615,0.040492747,0.8033925,0.9885147,0.006227799,,,,No MP Data
46,46,4,-0.49524137,-0.48051605,0.16209164,0.0,0.02287531,0.447854,0.0,0.484927,0.9873915,0.0,,,,No MP Data
47,47,2,-0.25650746,0.11291584,0.61250365,0.012846023,0.073699705,0.094516486,0.08748451,0.94735646,0.5528213,0.008113236,,,,No MP Data
48,48,7,-0.17469448,-0.062288467,0.0,0.0,0.0,0.023909658,0.0,0.94198,0.63453054,0.0,,,,No MP Data
49,49,7,-0.21896708,-0.016173106,0.0,0.0,0.0,0.04098776,0.0,0.99133694,0.7095456,0.025026442,,,,No MP Data
50,50,7,-0.2123127,-0.0322084,0.0,0.0,0.0025539252,0.14828567,0.0,0.9937336,0.8471788,0.06359862,,,,No MP Data
51,51,4,-0.41984195,-0.3156317,0.3403978,0.0,0.062127054,0.43865815,0.020732831,0.5772011,0.98961663,0.0065551223,,,,No MP Data
52,52,4,-0.4125623,-0.31393594,0.2504666,0.0,0.013833916,0.017861187,0.0,0.4539922,0.989267,0.029014176,,,,No MP Data
53,53,4,-0.5113363,-0.3809398,0.02551059,0.0,0.004384048,0.0,0.0,0.22163567,0.943159,0.0,,,,No MP Data
54,54,4,-0.830473,-0.8873136,0.0014381155,0.0,0.055095706,0.0012352738,0.0,0.002835466,0.9818904,0.0,,,,No MP Data
55,55,4,-0.6024699,-0.4170708,0.40720445,0.0,0.077967435,0.85894334,0.0011835992,0.36230493,0.7505896,0.0,,,,No MP Data
56,56,2,-0.24060267,0.02733472,0.9733528,0.0,0.83058673,0.041903935,0.8608155,0.5243912,0.97643954,0.041841082,,,,No MP Data
57,57,4,-0.7090326,-0.6436604,0.15128525,0.0,0.28548717,0.63020205,0.00066498155,0.0,0.9215785,0.004276071,,,,No MP Data
58,58,4,-0.3974207,-0.266803,0.97045237,0.0,0.18439111,0.032201555,0.0005199261,0.5837429,0.9931278,0.0,,,,No MP Data
59,59,2,-0.29354796,-0.06112026,0.96960574,0.0,0.9185627,0.0,0.0337321,0.030735528,0.94884866,0.009578084,,,,No MP Data
60,60,4,-0.6815884,-0.5768588,0.28741077,0.0,0.22979268,0.63965845,0.008076919,0.797805,0.97409034,3.0281608e-05,,,,No MP Data
61,61,4,-0.7094296,-0.62397075,0.43950638,0.0,0.0,5.661127e-05,0.0,0.0009091408,0.9587893,0.0,,,,No MP Data
62,62,4,-0.8446793,-0.84867203,0.0047889454,0.0,0.008349344,0.0,0.0012572282,0.010869685,0.9771302,0.0,,,,No MP Data
63,63,4,-0.58787054,-0.48724616,0.30664885,0.0,0.0,0.0,0.0,5.9694365e-05,0.06636529,0.0,,,,No MP Data
64,64,2,-0.47984216,-0.27740535,0.18233295,0.0050011612,0.0033224449,0.0038254682,0.0,0.0,0.3538334,0.012264435,,,,No MP Data
65,65,2,-0.22810596,0.10567525,0.3895045,4.4189004e-05,0.14883968,0.17035447,0.06626672,0.021673957,0.96764755,0.28899962,,,,No MP Data
66,66,2,-0.41737655,-0.17437899,0.6165505,0.10034188,0.1625903,0.015554781,0.0054816017,0.013629793,0.91119766,0.29997033,,,,No MP Data
67,67,2,-0.28894213,-0.041634932,0.76310384,0.070497766,0.07928595,0.0099034645,0.0,0.0,0.9059139,0.035915185,,,,No MP Data
68,68,2,-0.35475364,-0.0559881,0.7871351,0.0,0.6235035,0.16902596,0.55342025,0.03188642,0.5927014,0.12119453,,,,No MP Data
69,69,4,-0.276787,-0.058639627,0.41074163,0.005026792,0.008903979,0.34603918,0.0,0.45924264,0.53912365,0.006805071,,,,No MP Data
70,70,2,-0.22002581,0.11733719,0.11399317,0.013910325,0.0,0.08755715,1.226363e-05,0.46386158,0.34739247,0.022939019,,,,No MP Data
71,71,4,-0.8254842,-0.881647,0.35546535,0.0010253062,0.0,0.077041395,0.0008198314,0.29333696,0.42392376,0.0,,,,No MP Data
72,72,4,-0.24622697,0.02830175,0.7631359,0.0006242815,0.010545667,0.8484329,0.0,0.9484876,0.97067237,0.005514434,,,,No MP Data
73,73,4,-0.7387978,-0.83415926,0.64716494,0.0,0.06066121,0.007778676,0.20551515,0.57689255,0.5764214,0.0,,,,No MP Data
74,74,2,-0.4737255,-0.28934854,0.89149606,0.0,0.08246675,0.8239014,0.0055037094,0.8172278,0.99112505,0.0068261144,,,,No MP Data
75,75,4,-0.59932303,-0.3847877,0.7250043,0.0,0.045991637,0.57080984,0.0015697099,0.05973783,0.9336035,0.0,,,,No MP Data
76,76,4,-0.5323876,-0.4928886,0.7601659,0.0,0.07881261,0.2876504,0.046041895,0.6691488,0.9022189,0.0,,,,No MP Data
77,77,4,-0.70068103,-0.70205754,0.2547639,0.0,0.00604298,0.00028266627,0.009359731,0.7957679,0.95087063,0.0,,,,No MP Data
78,78,2,-0.71856815,-0.77109563,0.19609784,0.0,0.516685,0.035601847,0.0020660877,0.0009617997,0.976545,0.0,,,,No MP Data
79,79,2,-0.78888774,-0.70673597,0.7135533,0.0,0.047286198,0.042469352,0.0034122693,0.4599427,0.9682423,0.0,,,,No MP Data
80,80,4,-0.37178457,-0.14420389,0.88807386,0.0,0.07525468,0.44899926,0.0023714756,0.9123136,0.8545424,0.0021298314,,,,No MP Data
81,81,4,-0.31803668,-0.052735656,0.9592216,0.0,0.074145615,0.97957695,0.03563063,0.7033181,0.9922238,0.0,,,,No MP Data
82,82,4,-0.47627074,-0.23017105,0.8145807,0.0,0.05676566,0.52836275,0.0004129272,0.79023004,0.9726827,0.0,,,,No MP Data
83,83,2,-0.39123574,-0.22764955,0.88516057,0.004198244,0.028888717,0.0057570343,0.17207943,0.016143508,0.17856883,0.0,,,,No MP Data
84,84,4,-0.44295776,-0.25087735,0.977248,0.0,0.8417732,0.66174275,0.0026225415,0.35850736,0.9388555,0.0,,,,No MP Data
85,85,2,-0.30223703,-0.085143864,0.98264897,0.0,0.9647002,0.017736396,0.8491944,0.064262375,0.9692056,0.023945574,,,,No MP Data
86,86,2,-0.25172657,-0.02600339,0.7475095,0.0065779123,0.0058305524,0.029372692,0.0037144474,0.049163178,0.7889401,0.03609122,,,,No MP Data
87,87,2,-0.71559703,-0.7136434,0.7360796,0.0,0.013344987,0.1472896,0.010359462,0.75546443,0.950006,0.0,,,,No MP Data
88,88,2,-0.30212724,-0.17263511,0.95857966,0.0,0.227327,0.019210149,0.056123715,0.037323415,0.91289896,0.042983297,,,,No MP Data
89,89,2,-0.2948683,-0.1639341,0.4682769,0.0,0.16499904,0.06338368,0.0,0.0,0.028126067,0.020131681,,,,No MP Data
90,90,7,-0.23081857,0.019882184,0.0,0.0,0.0,0.02747956,0.0,0.9835979,0.9237928,0.014436064,,,,No MP Data
91,91,2,-0.26637414,-0.08935819,0.45320487,0.010046229,0.0036533885,0.0,0.0012179769,0.0029432275,0.8421676,0.0,,,,No MP Data
92,92,4,-0.34118333,-0.039151926,0.88029695,0.0,0.059701025,0.3157762,0.0008508774,0.05611514,0.9933843,0.04250615,,,,No MP Data
93,93,2,-0.98289174,-1.1132895,0.6801852,0.0,0.019488944,0.36320978,0.04349889,0.83198977,0.97731185,0.0,,,,No MP Data
94,94,4,-0.26918593,-0.025943227,0.7191981,0.0,0.02425979,0.08728917,0.0010906586,0.49938112,0.9544963,0.008129736,,,,No MP Data
95,95,2,-0.30264816,-0.16597347,0.33880258,0.0,0.0013118167,0.0,0.0030987347,0.022245562,0.8513039,0.0,,,,No MP Data
96,96,3,-0.22783789,-0.02147689,0.7274992,0.015762318,0.0014316826,0.022238025,0.0064334082,0.2955343,0.67114127,0.028577738,,,,No MP Data
97,97,1,-0.20417935,0.13481505,0.0,0.0,0.0,0.031133644,0.0,0.9927971,0.70495427,0.21329337,,,,No MP Data
98,98,2,-0.30123168,-0.16338862,0.52301526,0.0,0.0,0.04109887,0.0052818647,0.0027671063,0.46942827,0.0,,,,No MP Data
99,99,4,-0.41516978,-0.2372172,0.7875667,0.0,0.009546013,0.14356725,0.0,0.46451578,0.9873904,0.05901148,,,,No MP Data
100,100,4,-0.48096907,-0.44138673,0.6644227,0.0,0.0,0.0001300735,0.0,0.015779315,0.0031718016,0.0,,,,No MP Data
101,101,4,-0.7047893,-0.6833486,0.9242134,0.0,0.023004303,0.0,0.020198997,0.0019484462,0.014819201,0.0,,,,No MP Data
102,102,4,-0.52306104,-0.4792726,0.7517654,0.0,0.007211064,0.00094056805,0.05559902,0.17067614,0.027861634,0.0,,,,No MP Data
103,103,4,-0.23692605,0.064090885,0.7871779,0.0,0.7283992,0.5763563,0.39437023,0.61649835,0.973007,0.010071472,,,,No MP Data
104,104,4,-0.6418995,-0.48709524,0.83295834,0.0,0.01663595,0.31170052,0.0004910521,0.25885946,0.89730006,0.005309029,,,,No MP Data
105,105,4,-0.7249164,-0.7181995,0.96624875,0.0,0.025745114,0.012405732,3.1437306e-05,0.0,0.89316887,0.0,,,,No MP Data
106,106,4,-0.59478754,-0.50651306,0.6683762,0.0,0.0,0.0,0.0,0.5839565,0.14404848,0.0,,,,No MP Data
107,107,2,-0.23780495,-0.03640153,0.4717492,0.0036650337,0.014697564,0.000523577,0.19761164,0.0,0.30911458,0.0073890053,,,,No MP Data
108,108,2,-0.24355453,-0.012161591,0.71236706,0.02998405,0.00956042,0.0,0.004622973,0.0025165079,0.3472454,0.020435907,,,,No MP Data
109,109,4,-0.36828923,-0.23850752,0.19938971,0.0,0.0,0.0,0.0,0.0035923934,0.08001195,0.0,,,,No MP Data
110,110,4,-0.538699,-0.4534476,0.855515,0.0,0.0058062566,0.0,0.0005995639,0.0014647824,0.37326145,0.0,,,,No MP Data
111,111,4,-0.41453952,-0.2666178,0.9722007,0.0041644974,0.091388926,0.0,5.061625e-05,0.12585534,0.9517927,0.0,,,,No MP Data
112,112,3,-0.31659645,-0.057700876,0.5913874,0.067667946,0.0,0.039690316,0.0,0.906137,0.89777136,0.32213974,,,,No MP Data
113,113,7,-0.18330345,-0.14020325,0.0,0.0,0.0,0.28182977,5.8637557e-05,0.9892072,0.87526786,0.44096842,,,,No MP Data
114,114,4,-0.5949452,-0.4925066,0.52054787,0.0,0.059380602,0.87956756,0.010189202,0.2739636,0.9811841,0.008566207,,,,No MP Data
115,115,2,-0.4882411,-0.40405947,0.9796357,0.0,0.79215527,0.1850451,0.1294318,0.9399958,0.9889237,0.005341673,,,,No MP Data
116,116,2,-0.9631978,-1.1173145,0.97904986,0.0,0.15294039,0.00062091654,0.0012795702,0.32298338,0.976458,0.0033108394,,,,No MP Data
117,117,2,-0.36266628,-0.23863555,0.681522,0.0,0.009377079,0.25616175,7.820268e-05,0.5507912,0.9903305,0.020523181,,,,No MP Data
118,118,4,-0.5039208,-0.39717355,0.658233,0.0,0.003122666,0.0,0.008853159,0.0037190884,0.12095701,0.0,,,,No MP Data
119,119,4,-0.683703,-0.63996583,0.8709886,0.0,0.0,0.0,0.0,0.47943476,0.9181361,0.0,,,,No MP Data
120,120,4,-0.51591325,-0.41103104,0.9440931,0.0,0.0035101776,0.0,0.0,0.27565262,0.7081543,0.0,,,,No MP Data
121,121,4,-0.5265051,-0.40098265,0.46846092,0.0114198895,0.0,0.00081248826,0.0,0.0026930657,0.32394797,0.0,,,,No MP Data
122,122,4,-0.72192985,-0.68957126,0.9234178,0.0,0.033932302,0.0,0.0,0.0016158969,0.38699532,0.0,,,,No MP Data
123,123,4,-0.4501624,-0.30259702,0.75215644,0.0,0.027650902,0.0,0.0003792198,0.014404374,0.06851913,0.0,,,,No MP Data
124,124,4,-0.72943646,-0.7123356,0.7950295,0.0,0.012558874,0.0,0.0,0.0037107149,0.65303814,0.0,,,,No MP Data
125,125,4,-0.7343887,-0.76191896,0.96871,0.0,0.033049647,0.0,0.024330998,0.0015612023,0.04399386,0.0,,,,No MP Data
126,126,4,-0.52033055,-0.43291393,0.84683746,0.0,0.010258594,0.0,0.0011920292,0.0,0.36117923,0.0,,,,No MP Data
127,127,2,-0.2760971,-0.052082323,0.928795,0.00083479035,0.13739558,0.0115257995,0.28573346,0.0039282665,0.925073,0.029005576,,,,No MP Data
128,128,4,-0.53288114,-0.37213254,0.7554883,0.0,0.062854014,0.0,0.0006630928,0.010814791,0.09691463,0.0,,,,No MP Data
129,129,4,-0.44481593,-0.27954963,0.30547348,0.00314816,0.016456105,0.0,0.0012341168,0.035684276,0.06950253,0.0,,,,No MP Data
130,130,4,-0.70348233,-0.6914142,0.68762165,0.0,0.0,0.0,0.0,0.47082213,0.51640403,0.0,,,,No MP Data
131,131,4,-0.4533207,-0.288093,0.057727586,0.001825321,0.0,0.0,0.0,0.06834558,0.20750575,0.0,,,,No MP Data
132,132,4,-0.45440248,-0.252727,0.37902468,0.033385746,0.009795853,0.0,0.0,0.28454268,0.40379465,0.0,,,,No MP Data
133,133,4,-0.46959728,-0.3733448,0.5691385,0.013859351,0.0,0.0,0.0,0.016172254,0.02521598,0.0,,,,No MP Data
134,134,2,-0.37745884,-0.21032085,0.90602326,0.0,0.09306638,0.019660043,0.012587301,0.36483198,0.38659585,0.0,,,,No MP Data
135,135,4,-0.39836192,-0.24429506,0.911682,0.015712695,0.015752528,0.0,0.0135878865,0.051513664,0.23065087,0.0,,,,No MP Data
136,136,4,-0.42307353,-0.24935322,0.45929152,0.0,0.0,0.0,0.00029837753,0.041036155,0.21608071,0.0,,,,No MP Data
137,137,4,-0.37104097,-0.15872909,0.6167854,0.004673425,0.0026024324,0.0,0.0009499978,0.0,0.2763663,0.0031557637,,,,No MP Data
138,138,4,-0.44008932,-0.30788824,0.88497835,0.0,0.19130526,0.0,0.01600221,0.13878796,0.14349711,0.0,,,,No MP Data
139,139,2,-0.24967471,0.027128067,0.9632336,0.0,0.4061756,0.09383534,0.93270826,0.101792514,0.9562241,0.025478996,,,,No MP Data
140,140,2,-0.2759976,0.017826427,0.9435694,0.0,0.75192416,0.049010575,0.93484807,0.028753627,0.9749093,0.04448451,,,,No MP Data
141,141,2,-0.79652566,-0.90329844,0.92490077,0.0,0.03295477,0.05104776,0.03926472,0.60965323,0.9431463,0.0,,,,No MP Data
142,142,2,-0.50136375,-0.41425997,0.98237777,0.0,0.10130566,0.80470896,0.081391156,0.76601136,0.962718,0.015605004,,,,No MP Data
143,143,2,-0.55308676,-0.37266216,0.9343238,0.00015416616,0.0,0.00026557085,0.0,0.052148215,0.19437301,0.0,,,,No MP Data
144,144,4,-0.23545247,0.104069084,0.27172586,0.068091825,0.0,0.32184032,0.0,0.7632623,0.043169662,0.0,,,,No MP Data
145,145,4,-0.3407127,-0.043161836,0.8084599,0.00034354252,0.04592357,0.4286639,0.0017790959,0.8192049,0.82407844,0.020182075,,,,No MP Data
146,146,4,-0.2737132,-0.11946254,0.78081113,0.0,0.0,0.0065796706,0.00017522462,0.0,0.7929591,0.009749326,,,,No MP Data
147,147,4,-0.20853192,0.11334087,0.32150656,0.11833827,0.005564364,0.06964819,0.0,0.57329553,0.043598305,0.0018975149,,,,No MP Data
148,148,4,-0.48568264,-0.35827675,0.9245839,0.0,0.014540916,0.51718026,0.0,0.85225654,0.96906805,0.0,,,,No MP Data
149,149,4,-0.3550845,-0.23739336,0.9340149,0.015169489,0.0,0.0,0.00671489,0.0031193676,0.056377843,0.0,,,,No MP Data
150,150,2,-0.6219133,-0.5452739,0.9866704,0.0,0.07389391,0.8032489,0.0025380997,0.6491678,0.9239091,0.0090877125,,,,No MP Data
151,151,4,-0.45342335,-0.26958826,0.81356025,0.0,0.023427881,0.6951356,0.0,0.475627,0.9888975,0.0072898716,,,,No MP Data
152,152,4,-0.24973145,-0.14996769,0.73312473,0.009424634,0.0,0.011105562,0.0,0.011205618,0.28702193,0.0,,,,No MP Data
153,153,4,-0.34657538,-0.21732509,0.8474425,0.0055664033,0.0,0.0,0.0022576607,0.06433453,0.15352465,0.0,,,,No MP Data
154,154,3,-0.24554494,-0.045198873,0.77025723,0.009949882,0.025509782,0.0002111378,0.041588582,0.0,0.859745,0.0,,,,No MP Data
155,155,4,-0.2503142,0.08843316,0.45461106,0.010591601,0.0009872147,0.12506795,0.00059154397,0.036625646,0.30269578,0.004175199,,,,No MP Data
156,156,4,-0.24422649,-0.13126072,0.6568193,0.0116815725,0.008129147,0.03349707,0.002784668,0.36059082,0.94275564,0.0037903422,,,,No MP Data
157,157,4,-0.45465523,-0.26298007,0.010478603,0.0,0.0,0.0,0.0,0.0029198108,0.022958785,0.0,,,,No MP Data
158,158,4,-0.2154156,-0.07477013,0.8476001,0.0031649866,0.041366175,0.025433153,0.0022570242,0.0,0.7535241,0.062904164,,,,No MP Data
159,159,4,-0.23153886,-0.07339159,0.70820624,0.028778097,0.04560196,0.0,0.0010054448,0.0,0.80054307,0.03594342,,,,No MP Data
160,160,4,-0.28668776,-0.06709386,0.48876637,0.0,0.0,0.0023802826,0.002721761,0.021447353,0.36025327,0.0012199837,,,,No MP Data
161,161,3,-0.32764494,-0.21620286,0.05428782,0.0065079974,0.0,0.0,0.0,0.0,0.8142449,0.02542007,,,,No MP Data
162,162,4,-0.33695623,-0.19212197,0.92854875,5.3321296e-06,0.000652951,0.0025293257,0.0023031684,0.0,0.6947551,0.0,,,,No MP Data
163,163,4,-0.42326128,-0.29758644,0.81650627,0.0,0.0046422123,0.0,0.0059204614,0.036543846,0.87096035,0.0,,,,No MP Data
164,164,4,-0.36031583,-0.1924941,0.90680885,0.010618733,0.0020913298,0.00038648548,0.00097412255,0.002679148,0.17591546,0.0,,,,No MP Data
165,165,2,-0.37020135,-0.18158893,0.96825683,0.0,0.43647552,0.0067662993,0.0766885,0.0007365394,0.9093498,0.0,,,,No MP Data
166,166,4,-0.39861456,-0.2592058,0.9652513,0.0,0.45739818,0.0,0.016718553,0.005523393,0.6832285,0.005942767,,,,No MP Data
167,167,4,-0.34946418,-0.15392898,0.7349254,0.0020201707,0.0059238705,0.0,0.05559586,0.0032238467,0.62289035,0.0,,,,No MP Data
168,168,4,-0.30992353,-0.14765729,0.8683458,0.0,0.032995112,0.11366907,0.014529091,0.012219795,0.7297855,0.0,,,,No MP Data
169,169,2,-0.38068527,-0.21626516,0.9337396,0.0,0.36836496,0.017404806,0.088065654,0.0,0.9344104,0.0,,,,No MP Data
170,170,3,-0.29958773,-0.12935616,0.72691065,0.0,0.0,0.0,0.003899083,0.00080250733,0.37901837,0.0,,,,No MP Data
171,171,4,-0.28966132,-0.07885078,0.630007,0.0,0.00023202051,0.0038964432,0.014680789,0.0,0.3439586,0.0005171732,,,,No MP Data
172,172,4,-0.26132506,-0.10024264,0.8492954,0.0,0.0,0.0004484355,0.0004155063,0.0,0.9050273,0.005666761,,,,No MP Data
173,173,2,-0.2777528,-0.10003451,0.7777599,0.0,0.019848567,0.01589883,0.010394165,0.0,0.8789878,0.033498418,,,,No MP Data
174,174,4,-0.37474737,-0.20439412,0.84253705,0.00017027486,0.0016763218,0.00039466782,0.0026887304,0.00029749348,0.20619197,0.0010845008,,,,No MP Data
175,175,2,-0.25408185,-0.03509724,0.9628898,0.0,0.85492426,0.058093403,0.64584184,0.3625238,0.9421063,0.004036629,,,,No MP Data
176,176,4,-0.61487263,-0.59242797,0.1873956,0.0,0.00038732737,0.13150883,0.0011437255,0.66971594,0.98825467,0.0,,,,No MP Data
177,177,4,-0.6692598,-0.6435378,0.07778938,0.0,0.0,0.0,0.0,0.6101094,0.9742706,0.0,,,,No MP Data
178,178,4,-0.27081496,0.0002627736,0.9797926,0.0,0.91727513,0.09885009,0.6400839,0.060696006,0.9812658,0.002629013,,,,No MP Data
179,179,2,-0.28795648,-0.08018759,0.9676294,0.0,0.36773342,0.023157429,0.6060754,0.23197299,0.71516997,0.0,,,,No MP Data
180,180,2,-0.515314,-0.41579658,0.94731426,0.0,0.43382388,0.0,0.22729605,0.0069265133,0.23132515,0.0,,,,No MP Data
181,181,4,-0.26166216,0.08094524,0.9364957,0.056802746,0.021776441,0.053337395,0.00043961455,0.97049314,0.6248585,0.006361325,,,,No MP Data
182,182,4,-0.33211905,-0.20391035,0.807441,0.0,0.018457858,0.0,0.20664307,0.008257655,0.60863656,0.0,,,,No MP Data
183,183,4,-0.37926045,-0.2393047,0.048946124,0.0,0.0005762469,0.0,0.0,0.6032065,0.42873386,0.0,,,,No MP Data
184,184,4,-0.33574116,-0.16981654,0.16758905,0.0,0.0,0.010475003,0.0,0.4137399,0.9633523,0.0,,,,No MP Data
185,185,4,-0.39596906,-0.13393319,0.84470296,0.00010782649,0.003600247,0.15542258,0.0,0.0,0.9748158,0.015126601,,,,No MP Data
186,186,4,-0.34817466,-0.10140541,0.6799196,0.0,0.14655682,0.9636844,0.0006254759,0.23401904,0.9711929,0.032167934,,,,No MP Data
