,frame_count,emotion_index,gaze_yaw,gaze_pitch,au_shape_dim1,au_shape_dim2,au_shape_dim3,au_shape_dim4,au_shape_dim5,au_shape_dim6,au_shape_dim7,au_shape_dim8,mp_pose_yaw_deg,mp_pose_pitch_deg,mp_pose_roll_deg,detection_result
117,117,4,-1.0642408,-1.154786,0.75747514,0.0,0.0,0.0,0.0,0.0019207102,0.5750234,0.0,,,,No MP Data
118,118,4,-0.43346596,-0.22237483,0.96076703,0.009982588,0.0022493936,0.042689938,0.0,0.82681525,0.878888,0.007912387,,,,No MP Data
119,119,4,-0.4039719,-0.24296634,0.59256756,0.015677733,0.0047129076,0.012283934,0.0,0.0,0.94265,0.0036573955,,,,No MP Data
120,120,4,-0.3047345,-0.16462007,0.6058003,0.0096129775,0.0,0.15112883,0.00013133594,0.06768399,0.5165356,0.023889894,,,,No MP Data
121,121,4,-0.50429803,-0.41678992,0.98098356,0.031108052,0.0,0.0,0.0006029637,0.0,0.77223086,0.0,,,,No MP Data
122,122,4,-0.3526489,-0.15115269,0.7926447,0.04680489,0.0,0.0,0.0004211326,0.012809973,0.5523206,0.013102458,,,,No MP Data
123,123,4,-0.28285092,-0.100849174,0.62928355,0.030211696,0.0,0.0022477508,0.00014323827,0.0,0.061909556,0.004615147,,,,No MP Data
124,124,4,-0.2540539,-0.035941128,0.9334826,0.050373174,0.0037188018,0.0016755996,0.017218102,0.14943002,0.20232347,0.027886359,,,,No MP Data
125,125,1,-0.16208676,-0.0539652,0.0,0.0,0.0,0.47972,0.0,0.9907767,0.7359802,0.035458982,,,,No MP Data
126,126,4,-0.2598083,-0.10496623,0.93677616,0.0,0.12359186,0.00018828904,0.025122857,0.14988169,0.60359144,0.0,,,,No MP Data
127,127,4,-0.77420753,-0.75770885,0.85618937,0.0,0.0,0.0,0.0,0.022331603,0.83113855,0.0,,,,No MP Data
128,128,1,-0.18488827,-0.059683826,0.0,0.0,0.0,0.11008887,0.0,0.9928009,0.8129771,0.715641,,,,No MP Data
129,129,3,-0.18333656,-0.07858688,0.90622187,0.0,0.13259058,0.16729704,0.6615183,0.10822391,0.85853237,0.032265376,,,,No MP Data
130,130,4,-0.93560165,-1.0715965,0.46201175,0.0,0.00065003417,0.0,0.008528784,0.0,0.062512055,0.0,,,,No MP Data
131,131,4,-0.65718335,-0.6473241,0.67998046,0.0,0.0026594049,0.0,0.0,0.0,0.29964626,0.0,,,,No MP Data
132,132,4,-0.29001117,-0.120096624,0.48029658,0.012844973,0.004824238,0.028734485,0.00025240018,0.045397118,0.61142695,0.053522095,,,,No MP Data
133,133,4,-0.5855461,-0.5619949,0.6087957,0.0,0.028953003,0.00831878,0.0050496403,0.0,0.95875895,0.0,,,,No MP Data
134,134,4,-0.5161149,-0.38996485,0.8478043,0.0,0.0117268935,0.0,0.00095202355,0.0,0.6584053,0.0,,,,No MP Data
135,135,4,-0.36177617,-0.24211882,0.9621309,0.0,0.062772326,0.0,0.004981283,0.17835218,0.43932062,0.0,,,,No MP Data
136,136,3,-0.3949012,-0.21151677,0.67535853,0.11235874,0.0,4.3636137e-05,0.0,0.0,0.07827591,0.0,,,,No MP Data
137,137,4,-0.7459008,-0.6816373,0.90907466,0.0,0.07166097,0.0,0.44929785,0.009423553,0.32449073,0.0,,,,No MP Data
138,138,4,-0.33025897,-0.12724803,0.85234463,0.007123707,0.020708468,0.00091338,0.0022951139,0.0,0.14425555,0.0,,,,No MP Data
139,139,4,-0.3811044,-0.2067526,0.8129578,0.056346845,0.0,0.00094673614,0.0004390468,0.0003310652,0.39459378,0.035288967,,,,No MP Data
140,140,4,-0.27748713,-0.036430977,0.47476315,0.019060485,0.0,0.0122477375,0.0,0.0,0.1648517,0.012826197,,,,No MP Data
141,141,4,-0.62221795,-0.5225708,0.8361905,0.0,0.006738894,0.0,0.00014039705,0.0068098344,0.7401782,0.0,,,,No MP Data
142,142,4,-0.3730739,-0.14925137,0.75719726,0.024816694,0.0,0.051372863,0.0,0.0,0.92473686,0.0067562023,,,,No MP Data
143,143,7,-0.11073981,0.011230411,0.0,0.0,0.0,0.14294499,0.0,0.99238104,0.32887948,0.019613132,,,,No MP Data
144,144,7,-0.12267054,-0.05131345,0.0,0.0,0.0,0.63077646,0.0,0.99261105,0.30757463,0.011381508,,,,No MP Data
145,145,4,-0.47795674,-0.30941,0.7707478,0.07467185,0.0,0.004965368,0.0,0.054369606,0.9495056,0.0,,,,No MP Data
146,146,4,-0.3815221,-0.11593355,0.6815764,0.07520611,0.0,0.00091483654,0.0,0.014345311,0.47909638,0.0,,,,No MP Data
147,147,4,-0.4144525,-0.1852497,0.91653204,0.021009972,0.0,0.0017521478,0.0,0.39059585,0.7664027,0.0,,,,No MP Data
148,148,4,-0.43366927,-0.2718406,0.9456215,0.016768698,0.0,0.0,0.0,0.043572225,0.92538327,0.0,,,,No MP Data
149,149,4,-0.339829,-0.18743967,0.8877196,0.011404688,0.0,0.00038905776,0.000291623,0.009328634,0.46730947,0.034728,,,,No MP Data
150,150,4,-0.79947215,-0.8149861,0.87234485,0.0,0.0,0.0,0.013705782,0.008432198,0.50011456,0.0,,,,No MP Data
151,151,4,-0.33945805,-0.19063921,0.7185755,0.044805437,0.005654517,0.012528607,0.0008746448,0.04633496,0.21963887,0.003954948,,,,No MP Data
152,152,4,-0.4620722,-0.3450189,0.72745436,0.0024352556,0.00022505029,0.00023708856,3.3428463e-05,0.0,0.77767754,0.033019543,,,,No MP Data
153,153,4,-0.38470796,-0.2785699,0.7482196,0.011941979,0.027386721,0.00024514372,0.007749702,5.604125e-05,0.07729725,0.008852782,,,,No MP Data
154,154,4,-0.3562614,-0.19952707,0.80543745,0.026672572,0.0045609693,0.0073210727,0.0,0.0,0.25932154,0.012664506,,,,No MP Data
155,155,7,-0.16505083,-0.0192764,0.0,0.0,0.0,0.15673384,0.0,0.9904666,0.8152201,0.0068989825,,,,No MP Data
156,156,7,-0.17776394,0.066324994,0.0,0.0,0.0,0.04793585,0.0,0.9441588,0.22809306,0.0033271385,,,,No MP Data
157,157,7,-0.19229871,0.05643467,0.0,0.0,0.0,0.17647982,0.0,0.99261355,0.29377228,0.012466935,,,,No MP Data
158,158,4,-0.6741749,-0.6586485,0.96609473,0.0,0.0,0.6228869,0.00017166782,0.0,0.976638,0.0,,,,No MP Data
159,159,4,-0.56305265,-0.54309356,0.37406814,0.0037407808,0.0,0.0,0.0,0.0574347,0.07081929,0.0,,,,No MP Data
160,160,2,-0.5996036,-0.67737496,0.7187189,0.0,0.032678235,0.013388757,0.004290557,0.23815042,0.78872097,0.0,,,,No MP Data
161,161,7,-0.18866372,0.022831913,0.0,0.0,0.0,0.0757204,0.0,0.9958738,0.6847111,0.019136235,,,,No MP Data
162,162,1,-0.19041783,0.06197328,0.0,0.0,0.0,0.14794815,0.0,0.99212134,0.6512769,0.040972877,,,,No MP Data
163,163,4,-0.6387285,-0.60937905,0.7285321,0.0,0.0,0.0,0.005340851,0.0037988059,0.32853696,0.0,,,,No MP Data
164,164,1,-0.1746164,0.05509268,0.0,0.0,0.0,0.5079152,0.0,0.9888177,0.56826204,0.033514954,,,,No MP Data
165,165,1,-0.16934708,0.080154695,0.0,0.0,0.0,0.46392578,0.0,0.98689693,0.7975633,0.48307267,,,,No MP Data
166,166,1,-0.20716828,0.05781835,0.0,0.0,0.0,0.3868054,0.0,0.99535245,0.95484537,0.11103998,,,,No MP Data
167,167,4,-0.44805935,-0.32424203,0.8959763,0.0,0.0,0.0,0.0,0.0011258002,0.86170846,0.0,,,,No MP Data
168,168,4,-0.61759007,-0.5315385,0.7700435,0.0,0.0,0.001139601,0.0,0.0,0.6624288,0.0,,,,No MP Data
169,169,4,-0.82693624,-0.844772,0.9353175,0.0,0.00096620683,0.07358645,0.0,0.26886478,0.99004376,0.0,,,,No MP Data
170,170,4,-0.83313555,-0.86143136,0.97424275,0.0,0.004380189,0.006766132,5.5069955e-05,0.024673577,0.9471609,0.0,,,,No MP Data
171,171,2,-0.504158,-0.3355294,0.9862484,0.0,0.013985554,0.17149977,0.0027035247,0.39203617,0.9832047,0.00265944,,,,No MP Data
172,172,4,-1.1330487,-1.2914584,0.9740283,0.0,0.0,0.0,0.00019581617,0.25800154,0.970876,0.0,,,,No MP Data
173,173,4,-0.8950326,-0.89707243,0.8429003,0.0,0.08923979,0.7031158,0.00032421827,0.22960684,0.920389,0.0,,,,No MP Data
174,174,4,-0.64510936,-0.55371135,0.95594406,0.0,0.0,0.5061549,0.0,0.0,0.99009234,0.0,,,,No MP Data
175,175,7,-0.1832717,0.10429746,0.0,0.0,0.0,0.0077806283,0.0,0.98706365,0.8617454,0.9729066,,,,No MP Data
176,176,4,-0.51225615,-0.39349306,0.97945106,0.0,0.0044721686,0.7461958,0.0,0.0,0.9903458,0.0020645764,,,,No MP Data
177,177,4,-0.9153629,-0.95326984,0.9826622,0.0,0.010479257,0.08396824,3.548436e-05,0.0017972423,0.8792571,0.0,,,,No MP Data
178,178,2,-0.52978086,-0.2708691,0.91759026,0.0,0.8491246,0.49604213,0.3905885,0.0,0.98744774,0.0058385893,,,,No MP Data
179,179,2,-0.5728564,-0.48180535,0.98169756,0.0,0.0,0.70506716,0.0,0.0,0.9623279,0.0,,,,No MP Data
180,180,4,-0.55722636,-0.39160123,0.9474337,0.0051440424,0.0,0.0,0.0,0.12943265,0.9511175,0.0042711687,,,,No MP Data
181,181,4,-0.8448717,-0.8621112,0.9115901,0.0,0.0,0.0,0.0,0.054014754,0.929109,0.0,,,,No MP Data
182,182,1,-0.23380718,0.053677212,0.0,0.0,0.0,0.13611336,0.0,0.99670684,0.88912475,0.3141453,,,,No MP Data
183,183,2,-0.875146,-0.8121285,0.51535064,0.0,0.01632818,0.0,0.0,0.0039776396,0.70610875,0.0,,,,No MP Data
184,184,2,-0.62831247,-0.60221213,0.81233615,0.013476419,0.039921075,0.0,0.00022865033,0.0713067,0.80874836,0.0023267088,,,,No MP Data
185,185,2,-0.3380613,-0.183039,0.32895285,0.011198351,0.028990343,0.01306086,0.0030302894,0.0097385915,0.82951885,0.5724628,,,,No MP Data
186,186,2,-0.38178134,-0.3169781,0.80252737,0.0,0.36148357,0.015310589,0.082372665,0.006704214,0.42280737,9.943958e-05,,,,No MP Data
187,187,2,-0.31179014,-0.10509113,0.8704957,0.0033926412,0.028262835,0.04968016,0.010164361,0.0,0.34832248,0.046430122,,,,No MP Data
188,188,4,-0.385542,-0.1679178,0.9718738,0.0,0.06452754,0.014876204,0.032788128,0.0,0.87507045,0.0055032163,,,,No MP Data
189,189,4,-0.48826444,-0.34360433,0.9490507,0.0,0.004179271,0.0,0.0068407087,0.74029946,0.9342072,0.0,,,,No MP Data
190,190,7,-0.2726051,0.015429796,0.0,0.0,0.0,0.040822808,0.0,0.9945017,0.66736364,0.18096876,,,,No MP Data
