,frame_count,emotion_index,gaze_yaw,gaze_pitch,au_shape_dim1,au_shape_dim2,au_shape_dim3,au_shape_dim4,au_shape_dim5,au_shape_dim6,au_shape_dim7,au_shape_dim8,mp_pose_yaw_deg,mp_pose_pitch_deg,mp_pose_roll_deg,detection_result,bs__neutral,bs_browDownLeft,bs_browDownRight,bs_browInnerUp,bs_browOuterUpLeft,bs_browOuterUpRight,bs_cheekPuff,bs_cheekSquintLeft,bs_cheekSquintRight,bs_eyeBlinkLeft,bs_eyeBlinkRight,bs_eyeLookDownLeft,bs_eyeLookDownRight,bs_eyeLookInLeft,bs_eyeLookInRight,bs_eyeLookOutLeft,bs_eyeLookOutRight,bs_eyeLookUpLeft,bs_eyeLookUpRight,bs_eyeSquintLeft,bs_eyeSquintRight,bs_eyeWideLeft,bs_eyeWideRight,bs_jawForward,bs_jawLeft,bs_jawOpen,bs_jawRight,bs_mouthClose,bs_mouthDimpleLeft,bs_mouthDimpleRight,bs_mouthFrownLeft,bs_mouthFrownRight,bs_mouthFunnel,bs_mouthLeft,bs_mouthLowerDownLeft,bs_mouthLowerDownRight,bs_mouthPressLeft,bs_mouthPressRight,bs_mouthPucker,bs_mouthRight,bs_mouthRollLower,bs_mouthRollUpper,bs_mouthShrugLower,bs_mouthShrugUpper,bs_mouthSmileLeft,bs_mouthSmileRight,bs_mouthStretchLeft,bs_mouthStretchRight,bs_mouthUpperUpLeft,bs_mouthUpperUpRight,bs_noseSneerLeft,bs_noseSneerRight
0,0,5,-0.11292087,-0.06422731,0.029677846,0.0,0.009903373,0.07965848,0.02070571,0.58196986,0.99534035,0.18095313,-4.34899346561988,3.243975219251975,2.066013884855315,Extracted Data,1.1422662282711826e-06,0.00598090561106801,0.0043045226484537125,0.05533765256404877,0.26269805431365967,0.16890858113765717,0.00050233124056831,1.5047284023239627e-06,4.5257161218614783e-07,0.2653127610683441,0.2500952184200287,0.2846120297908783,0.28863799571990967,0.042540643364191055,0.12080370634794235,0.10157699882984161,0.04022529721260071,0.03917112573981285,0.03643151745200157,0.549817681312561,0.5660501718521118,0.0033432324416935444,0.001482536201365292,0.002884399611502886,0.00911486055701971,0.08664219081401825,5.9167567087570205e-05,0.0016274877125397325,0.001045135548338294,0.0016296220710501075,0.0007121886010281742,0.0006060138111934066,0.023368244990706444,0.0020070637110620737,0.2523690164089203,0.3153972625732422,0.010568738915026188,0.018723677843809128,0.020027002319693565,6.016956831444986e-05,0.0026239429134875536,0.0053736488334834576,0.0006707924185320735,0.009692576713860035,0.3784673511981964,0.37474435567855835,0.0405694954097271,0.11054319143295288,0.2750515043735504,0.2868874967098236,2.3079890070221154e-06,2.7764137939811917e-06
1,1,7,-0.16529137,-0.13673446,0.0133408485,0.0,0.0072109913,0.06181135,0.011175272,0.44223234,0.9936646,0.088430576,-4.2116815771653835,2.964083420131062,2.4907219295348058,Extracted Data,1.4191957689035917e-06,0.007043085992336273,0.004957126919180155,0.05324278026819229,0.22240665555000305,0.15174363553524017,0.0005707214004360139,1.2213588433951372e-06,5.20276273618947e-07,0.2627333104610443,0.23671755194664001,0.30962324142456055,0.3047780692577362,0.04011719673871994,0.12902046740055084,0.11028330773115158,0.03525926545262337,0.03426213935017586,0.03219776600599289,0.5348151922225952,0.5842384099960327,0.0031284852884709835,0.001490152906626463,0.0027904382441192865,0.012029029428958893,0.08937018364667892,4.7857396566541865e-05,0.0020167678594589233,0.0019056531600654125,0.0018604171928018332,0.0006030916702002287,0.0005488669849000871,0.014385383576154709,0.0035011419095098972,0.24952790141105652,0.30577602982521057,0.016191557049751282,0.028746522963047028,0.00990076083689928,3.04523255181266e-05,0.004074778873473406,0.009248139336705208,0.0008675659191794693,0.008754601702094078,0.3899040222167969,0.37313026189804077,0.027471933513879776,0.09303657710552216,0.27377113699913025,0.2489728033542633,1.8699782913245144e-06,3.037300757569028e-06
2,2,5,-0.1678862,-0.18490198,0.0,0.0,0.009962754,0.012686042,0.07617475,0.52714336,0.99731266,0.04701943,-4.16221134347415,2.665766797948003,2.061112864397497,Extracted Data,1.2144967058702605e-06,0.006395986303687096,0.0055085765197873116,0.06435832381248474,0.21578797698020935,0.12897859513759613,0.0004880559863522649,1.0367061804572586e-06,5.130935960551142e-07,0.2825411558151245,0.23290474712848663,0.29747864603996277,0.29462751746177673,0.034856949001550674,0.16325640678405762,0.1441587656736374,0.022454973310232162,0.03545549139380455,0.03404178097844124,0.5667288899421692,0.5920149087905884,0.002829022007063031,0.0015026761684566736,0.002818303881213069,0.013424546457827091,0.07736849039793015,3.417395055294037e-05,0.0018167337402701378,0.001742421998642385,0.00195857766084373,0.000544683716725558,0.0004678624391090125,0.014208327047526836,0.00615943456068635,0.2455894500017166,0.2999778985977173,0.015004883520305157,0.032391246408224106,0.009690215811133385,1.7902772015077062e-05,0.003725897753611207,0.007858840748667717,0.0008118408150039613,0.009088780730962753,0.3663541078567505,0.3706243932247162,0.029057037085294724,0.0889754518866539,0.2655327022075653,0.26769912242889404,1.9019781802853686e-06,2.39303994931106e-06
3,3,7,-0.1672113,-0.1010463,0.015052483,0.0,0.011534718,0.057026006,0.021601748,0.17261823,0.9873753,0.06660062,-3.964627917851684,2.7259493160261186,1.6017481477207132,Extracted Data,1.1774112635976053e-06,0.007582617923617363,0.007928387261927128,0.05612841621041298,0.2027282416820526,0.113213911652565,0.0003777502861339599,1.0741074447651044e-06,7.963134862620791e-07,0.2938308119773865,0.21392899751663208,0.35465654730796814,0.34154409170150757,0.03797886520624161,0.13299566507339478,0.11310314387083054,0.03537434712052345,0.02746799774467945,0.02816271223127842,0.5098334550857544,0.5572167634963989,0.002645989414304495,0.0016402932815253735,0.0038942808751016855,0.012118720449507236,0.05433819815516472,3.0479199267574586e-05,0.0011467322474345565,0.0029400421772152185,0.00159374438226223,0.0004620308754965663,0.0004964236286468804,0.01817416585981846,0.005064348224550486,0.23342937231063843,0.29461953043937683,0.01799892447888851,0.026989206671714783,0.010636512190103531,2.050313378276769e-05,0.0027129503432661295,0.005384266842156649,0.0005839812802150846,0.010188009589910507,0.21288256347179413,0.19034267961978912,0.041302960366010666,0.2114895135164261,0.2605903744697571,0.2240080088376999,2.927971763710957e-06,2.686353809622233e-06
4,4,7,-0.1534029,-0.16152994,0.0050026835,0.0,0.011853743,0.019912548,0.008757991,0.072546095,0.9575887,0.099763975,-3.74956208397081,2.8572394435903297,1.7738577893472318,Extracted Data,1.6095445971586742e-06,0.015119398944079876,0.01586773805320263,0.0268617644906044,0.13965046405792236,0.08073965460062027,0.0003847592743113637,9.995917480409844e-07,8.416894274887454e-07,0.32009780406951904,0.26546192169189453,0.4117138683795929,0.3875226676464081,0.03993060067296028,0.11558627337217331,0.10030090808868408,0.0425092875957489,0.022727999836206436,0.02118987962603569,0.4895559847354889,0.5557132959365845,0.002308245748281479,0.001065101707354188,0.0034776851534843445,0.02171504870057106,0.06553091108798981,1.9481563867884688e-05,0.001560868346132338,0.0025445197243243456,0.0017339076148346066,0.0006953062838874757,0.0007281125290319324,0.016439547762274742,0.006086175329983234,0.16233617067337036,0.20368090271949768,0.0219227597117424,0.033385585993528366,0.007447139360010624,1.4901870599715039e-05,0.003233474213629961,0.006278908345848322,0.0006647117552347481,0.01257964689284563,0.1963958889245987,0.1744178980588913,0.05529863014817238,0.248711958527565,0.2069849669933319,0.19273068010807037,2.411188006590237e-06,3.0188739401637577e-06
5,5,1,-0.20925874,-0.08083005,0.01912245,0.0,0.0075001586,0.30947292,0.015538264,0.44552976,0.9844559,0.13807291,-3.6941676725831294,2.6141481400595827,1.6285921764861617,Extracted Data,2.093860530294478e-06,0.010016918182373047,0.010287174955010414,0.04084853082895279,0.17855952680110931,0.09575387090444565,0.00039782398380339146,1.0871490303543396e-06,8.60096974975022e-07,0.30364325642585754,0.2129226177930832,0.4018959701061249,0.381896436214447,0.03452201560139656,0.1370021104812622,0.11872192472219467,0.03478527069091797,0.021739698946475983,0.02191181108355522,0.5249403119087219,0.5775618553161621,0.0023506684228777885,0.0014454887714236975,0.003013750072568655,0.012277606874704361,0.055252961814403534,2.291618329763878e-05,0.001674978993833065,0.005275303032249212,0.0017052905168384314,0.0006484499317593873,0.0007476843893527985,0.011811517179012299,0.009852469898760319,0.11858554184436798,0.1640186607837677,0.02908276952803135,0.03545021265745163,0.006285275798290968,9.950020285032224e-06,0.0045819454826414585,0.006993327755481005,0.0010942417429760098,0.012891988269984722,0.24055509269237518,0.19055211544036865,0.03519035130739212,0.19413600862026215,0.2827484905719757,0.22821404039859772,2.145539610864944e-06,3.0760147637920454e-06
6,6,5,-0.17114884,-0.1202524,0.0036823438,0.0,0.059531063,0.11957343,0.2017883,0.13310309,0.98622376,0.18910927,-3.6543379849033717,2.719418258987693,1.8744879136447228,Extracted Data,2.122649675584398e-06,0.007531908806413412,0.007308300584554672,0.05260971188545227,0.21697179973125458,0.11709942668676376,0.0005096595268696547,1.0768447964437655e-06,7.434822464347235e-07,0.2891843020915985,0.1994616836309433,0.3564110994338989,0.3390040099620819,0.028284583240747452,0.1555803120136261,0.14234589040279388,0.029773103073239326,0.026538792997598648,0.02694263495504856,0.5438441038131714,0.58613121509552,0.0025054190773516893,0.001693245256319642,0.0026217089034616947,0.01341529842466116,0.09784170240163803,3.749122333829291e-05,0.003066370030865073,0.004344494082033634,0.0022040659096091986,0.0003616686735767871,0.00037359041743911803,0.01079718116670847,0.0057652792893350124,0.14469575881958008,0.2007788121700287,0.03184396028518677,0.04623410105705261,0.00535824429243803,2.005202077270951e-05,0.0055170441046357155,0.00992654450237751,0.000975598581135273,0.009511994197964668,0.33042630553245544,0.30650410056114197,0.022024167701601982,0.11688335984945297,0.1970698982477188,0.1718096286058426,1.5841422964513185e-06,3.1952408789948095e-06
7,7,5,-0.17080346,-0.0778194,0.008003501,0.0,0.01325887,0.06280712,0.037995536,0.33509374,0.99664485,0.14678627,-3.557978798977731,2.0697932018850485,2.063687841141277,Extracted Data,1.8718285446084337e-06,0.016559481620788574,0.014229274354875088,0.025268062949180603,0.11474820226430893,0.07879709452390671,0.0005404039402492344,1.2236592965564341e-06,9.729578778205905e-07,0.37635090947151184,0.25290748476982117,0.4267891049385071,0.4136653542518616,0.054258719086647034,0.11123786121606827,0.08766539394855499,0.03988130763173103,0.021474411711096764,0.020045006647706032,0.6118389368057251,0.5368613004684448,0.0019965923856943846,0.0011329351691529155,0.003344534197822213,0.023621940985322,0.12418130040168762,2.994104943354614e-05,0.0031257024966180325,0.004105900414288044,0.0029079762753099203,0.0007699211710132658,0.000754042761400342,0.013511349447071552,0.0019834975246340036,0.18550756573677063,0.25437429547309875,0.026488691568374634,0.030763134360313416,0.006493924185633659,4.5500586566049606e-05,0.004834792111068964,0.007972005754709244,0.0008526470046490431,0.007705797906965017,0.3092218041419983,0.25529736280441284,0.0480102002620697,0.1434008926153183,0.25161880254745483,0.21615266799926758,1.942666358445422e-06,3.5470495731715346e-06
8,8,5,-0.17596146,-0.116743885,0.004198372,0.0,0.059868556,0.10320695,0.18936987,0.7744787,0.9977361,0.106930986,-3.544916590067361,2.2737951656663244,2.3035520842320434,Extracted Data,1.4225914810594986e-06,0.01325082965195179,0.00880857277661562,0.04452763497829437,0.1254010796546936,0.1298862099647522,0.0006571874837391078,1.077320348485955e-06,9.373796387990296e-07,0.30770382285118103,0.27986085414886475,0.3009832799434662,0.3069703280925751,0.03114943951368332,0.14605334401130676,0.13355447351932526,0.030389320105314255,0.03683660551905632,0.031696248799562454,0.6003124117851257,0.546191930770874,0.0027691624127328396,0.0010522942757233977,0.0042195930145680904,0.03139008581638336,0.08869526535272598,2.4530771042918786e-05,0.00134051195345819,0.002411292865872383,0.0016990610165521502,0.0007952197920531034,0.0007630268228240311,0.0150015102699399,0.005342782009392977,0.37091049551963806,0.4557729959487915,0.018189603462815285,0.029054323211312294,0.00865618884563446,1.526605228718836e-05,0.003804907901212573,0.007238340098410845,0.0008541298448108137,0.008929844945669174,0.2569982409477234,0.22341303527355194,0.054279252886772156,0.19871622323989868,0.34454163908958435,0.3003524839878082,2.8576073418662418e-06,3.215566266590031e-06
9,9,1,-0.22318721,-0.118058175,0.0046810843,0.0,0.047421783,0.22457522,0.05291256,0.7754114,0.9965781,0.04450616,-3.2168205986313665,2.0607556867614525,2.568059509928888,Extracted Data,1.3103203855280299e-06,0.015766579657793045,0.01278504729270935,0.03837044537067413,0.1126890555024147,0.11244485527276993,0.0004812295956071466,1.1533514907569042e-06,7.04740955370653e-07,0.3458743989467621,0.26943206787109375,0.27102887630462646,0.27517345547676086,0.06883992999792099,0.07735989987850189,0.060478124767541885,0.07326994091272354,0.042241744697093964,0.04262388497591019,0.6361534595489502,0.6062697172164917,0.002064506057649851,0.0011536445235833526,0.003246614709496498,0.02510472945868969,0.10388099402189255,2.2905673176865093e-05,0.0017216869164258242,0.0016472585266456008,0.0014611236983910203,0.0006965691572986543,0.0006216033943928778,0.024007171392440796,0.005007228348404169,0.22576509416103363,0.283816397190094,0.012216871604323387,0.017745239660143852,0.012542552314698696,1.8462387743056752e-05,0.0023877499625086784,0.005412084981799126,0.00047416790039278567,0.009005407802760601,0.29213520884513855,0.25035449862480164,0.07211608439683914,0.15705989301204681,0.2719039022922516,0.245863676071167,1.936266471602721e-06,2.956874595838599e-06
