,frame_count,emotion_index,gaze_yaw,gaze_pitch,au_shape_dim1,au_shape_dim2,au_shape_dim3,au_shape_dim4,au_shape_dim5,au_shape_dim6,au_shape_dim7,au_shape_dim8,mp_pose_yaw_deg,mp_pose_pitch_deg,mp_pose_roll_deg,detection_result
30,30,1,-0.16483301,0.09299411,0.0,0.0,0.0,0.39942998,0.0,0.99611026,0.98985666,0.0014722061,,,,No MP Data
31,31,1,-0.15667461,0.042281404,0.0,0.0,0.0,0.24749155,0.0,0.98038137,0.4145199,0.0,,,,No MP Data
32,32,4,-0.6043764,-0.48584968,0.9672799,0.0,0.52183753,0.018106304,0.013966143,0.12174383,0.9085133,0.0037004119,,,,No MP Data
33,33,4,-0.5417002,-0.44324628,0.98620296,0.003825314,0.14944392,0.0,0.0029780327,0.36719155,0.7907399,0.0,,,,No MP Data
34,34,7,-0.17485163,-0.0026161904,0.0,0.0,0.0,0.41581595,0.0,0.9901835,0.23431942,0.0,,,,No MP Data
35,35,2,-0.25532174,-0.1155225,0.9902283,0.0,0.56420124,0.0015646146,0.83650863,0.2966681,0.4470327,0.0,,,,No MP Data
36,36,2,-0.47074944,-0.40085033,0.8795837,0.0,0.15681255,0.0009185442,0.005622981,0.21050534,0.1246888,0.0,,,,No MP Data
37,37,4,-0.38365665,-0.25282246,0.9525933,0.0,0.11075511,0.0015846131,0.029263677,0.20531455,0.9218216,0.0,,,,No MP Data
38,38,4,-0.40803447,-0.2718512,0.9863047,0.018067503,0.7705847,0.0015803813,0.27392083,0.41332528,0.2866875,0.0049516633,,,,No MP Data
39,39,1,-0.19653073,0.03847017,0.0,0.0,0.0,0.05094795,0.0,0.9936505,0.9793184,0.78782797,,,,No MP Data
40,40,2,-0.47595522,-0.33327132,0.9885281,0.0,0.061417,0.0067688767,0.020742234,0.0,0.61994493,0.0,,,,No MP Data
41,41,7,-0.15573406,0.038500704,0.0,0.0,0.0,0.0365351,0.0,0.9887196,0.27413714,0.30193788,,,,No MP Data
42,42,7,-0.19016975,0.02417776,0.0,0.0,0.0,0.01588242,0.0,0.9883055,0.08433216,0.0902217,,,,No MP Data
43,43,1,-0.1765419,0.042556386,0.0,0.0,0.0,0.29311848,0.0,0.9711867,0.40461028,0.013121703,,,,No MP Data
44,44,1,-0.17692715,0.07265576,0.0,0.0,0.0,0.27475435,0.0,0.98165166,0.6253901,0.018412909,,,,No MP Data
45,45,1,-0.13608426,0.014707213,0.0,0.0,0.0,0.05098505,0.0,0.9873336,0.7634722,0.009068046,,,,No MP Data
46,46,7,-0.17665812,-0.04018651,0.0,0.0,0.0,0.09825727,0.0,0.97537184,0.2715595,0.0,,,,No MP Data
47,47,7,-0.18705285,-0.03744532,0.0,0.0,0.0,0.051705275,0.0,0.9804183,0.3376215,0.0,,,,No MP Data
48,48,1,-0.20217508,0.011006363,0.0,0.0,0.0,0.03365834,0.0,0.98406434,0.031737268,0.0,,,,No MP Data
49,49,2,-0.20559913,-0.050981667,0.92241913,0.0,0.42000622,0.37010384,0.4908419,0.07189626,0.95475745,0.095792,,,,No MP Data
50,50,1,-0.18284053,0.05579569,0.0,0.0,0.0,0.9196974,0.0,0.99497116,0.9798199,0.0080740675,,,,No MP Data
51,51,1,-0.147983,-0.042737097,0.0,0.0,0.0,0.78567886,0.0,0.9915954,0.82459986,0.0021559435,,,,No MP Data
52,52,2,-0.40279618,-0.22867577,0.9386399,0.0,0.01257045,9.3879935e-06,0.6154368,0.24577716,0.12690605,0.0,,,,No MP Data
53,53,2,-0.8304581,-0.8291787,0.6144637,0.0,0.40088412,0.0,0.004115297,0.09995061,0.971944,0.0,,,,No MP Data
54,54,4,-0.6313383,-0.4964001,0.6895057,0.0,0.89925957,0.49020952,0.007971513,0.41824746,0.96440655,0.0,,,,No MP Data
55,55,1,-0.17044371,0.02747412,0.0,0.0,0.0,0.28975472,0.0,0.9943859,0.54609,0.09242338,,,,No MP Data
56,56,7,-0.14533778,0.030247096,0.0,0.0,0.0,0.1627722,0.0,0.98186266,0.37933037,0.0,,,,No MP Data
57,57,1,-0.14339703,0.06527604,0.0,0.0,0.0,0.6432331,0.0,0.9905922,0.9123663,0.015211357,,,,No MP Data
58,58,4,-0.36664093,-0.22288851,0.9879721,0.0,0.0849274,0.79610455,0.11863891,0.17033337,0.95917815,0.0,,,,No MP Data
59,59,7,-0.1658118,0.015914036,0.0,0.0,0.0,0.12951866,0.0,0.98920417,0.17475346,0.0,,,,No MP Data
60,60,1,-0.16895756,0.042586654,0.0,0.0,0.0,0.10520507,0.0,0.989856,0.21224464,0.0,,,,No MP Data
61,61,1,-0.18376294,-0.05817206,0.0,0.0,0.0,0.056826092,0.0,0.9913878,0.19419119,0.00086996914,,,,No MP Data
62,62,1,-0.1706236,0.038870726,0.0,0.0,0.0,0.2521535,0.0,0.9917236,0.99389124,0.008887955,,,,No MP Data
63,63,4,-0.44042224,-0.27901292,0.9681237,0.0,0.060897376,0.7056659,0.00925313,0.19060221,0.528384,0.009664521,,,,No MP Data
64,64,1,-0.2117914,-0.027336389,0.0,0.0,0.0,0.01104514,0.0,0.9866766,0.24480522,0.0,,,,No MP Data
65,65,1,-0.19916648,-0.014323755,0.0,0.0,0.0,0.045945063,0.0,0.9846059,0.20699453,0.0,,,,No MP Data
66,66,1,-0.14850426,-0.0014724992,0.0,0.0,0.0,0.19831792,0.0,0.97697705,0.89288926,0.025378156,,,,No MP Data
67,67,2,-0.4701877,-0.32307675,0.98528636,0.0,0.86082286,0.0050658,0.061298244,0.89776206,0.9279129,0.0011570159,,,,No MP Data
68,68,7,-0.15501678,0.080590755,0.0,0.0,0.0,0.16930544,0.0,0.9779989,0.080975056,0.0,,,,No MP Data
69,69,7,-0.21631,-0.0025717327,0.0,0.0,0.0,0.08203134,0.0,0.996374,0.2605155,0.0010277501,,,,No MP Data
70,70,2,-0.22455972,0.0032734694,0.9184149,0.13344516,0.0056055035,0.007668356,0.0023416209,0.19041228,0.39130643,0.0053460314,,,,No MP Data
71,71,2,-0.5590707,-0.5054064,0.9740802,0.0,0.01700156,0.35930145,0.0004620602,0.18986377,0.98296833,0.0,,,,No MP Data
72,72,1,-0.2296339,-0.03264736,0.0,0.0,0.0,0.0021812995,0.0,0.99132276,0.15389062,9.277249e-05,,,,No MP Data
73,73,1,-0.16322473,-0.028038725,0.0,0.0,0.0,0.0976,0.0,0.98820865,0.06328603,0.075001895,,,,No MP Data
74,74,5,-0.1893113,-0.016761791,0.0,0.0,0.0,0.17550744,0.0,0.9845937,0.5331486,0.10409279,,,,No MP Data
75,75,1,-0.202743,-0.0063975677,0.0,0.0,0.0,0.26990467,0.0,0.98057294,0.2896334,0.024427507,,,,No MP Data
76,76,1,-0.11949504,0.05142851,0.0,0.0,0.0,0.4461801,0.0,0.9980395,0.7591692,0.29363286,,,,No MP Data
77,77,2,-0.68118227,-0.6656206,0.80815446,0.0,0.8450945,0.8094429,0.32814416,0.87919915,0.22463007,0.0,,,,No MP Data
78,78,2,-0.31740806,-0.1782981,0.98640585,0.0,0.18828735,0.4038739,0.33055678,0.16762522,0.97535104,0.009479482,,,,No MP Data
79,79,2,-0.41199523,-0.2860089,0.99127245,0.0,0.12604421,0.0020253411,0.70130765,0.7860451,0.26351428,0.0,,,,No MP Data
80,80,4,-0.6341062,-0.5996425,0.99100626,0.0003457613,0.633279,0.0,0.48510474,0.38183677,0.19240528,0.0,,,,No MP Data
81,81,4,-0.43735784,-0.269856,0.97743744,0.00033878814,0.11366268,0.0,0.030795768,0.027961314,0.7842879,0.0,,,,No MP Data
82,82,4,-0.48077703,-0.31363767,0.977558,0.0007632215,0.054988705,0.051518194,0.0050001508,0.46001014,0.9086305,0.0,,,,No MP Data
83,83,2,-0.5077934,-0.42520496,0.9896224,0.0,0.7836924,0.0,0.09451611,0.51255804,0.10752191,0.0,,,,No MP Data
84,84,2,-0.5245795,-0.4078394,0.9901536,0.0,0.38414592,0.0,0.325944,0.72817576,0.14158697,0.0,,,,No MP Data
85,85,4,-0.41856903,-0.265278,0.991758,0.01486451,0.18731378,0.0,0.0060905726,0.21023336,0.25052807,0.0,,,,No MP Data
86,86,2,-0.34210494,-0.16560847,0.9791062,0.009280143,0.21018837,0.068439394,0.20490548,0.9202337,0.23084533,0.0,,,,No MP Data
87,87,1,-0.187246,-0.026476584,0.0,0.0,0.0,0.19397323,0.0,0.9805042,0.39365044,0.059561253,,,,No MP Data
88,88,1,-0.20907101,0.15282647,0.0,0.0,0.0,0.0404825,0.0,0.99254715,0.95970714,0.07858347,,,,No MP Data
89,89,1,-0.17046052,-0.07174388,0.0,0.0,0.0,0.24791047,0.0,0.99627197,0.98007,0.20796175,,,,No MP Data
90,90,1,-0.20599952,0.08449347,0.0,0.0,0.0,0.26097184,0.0,0.9973778,0.9937325,0.006772148,,,,No MP Data
91,91,1,-0.20547229,0.03162521,0.0,0.0,0.0,0.12146696,0.0,0.99514717,0.96136016,0.25381202,,,,No MP Data
92,92,1,-0.09920941,-0.012065609,0.0,0.0,0.0,0.3901098,0.0,0.99758965,0.9155444,0.27803102,,,,No MP Data
93,93,1,-0.18968257,-0.01892804,0.0,0.0,0.0,0.8113515,0.0,0.9950423,0.9562997,0.40032846,,,,No MP Data
94,94,1,-0.17000055,-0.070624374,0.0,0.0,0.0,0.5276092,0.0,0.99074507,0.35300654,0.044592354,,,,No MP Data
95,95,2,-0.18728885,-0.03094254,0.8363239,0.0,0.4412075,0.65274835,0.9039428,0.53160167,0.9809506,0.02740929,,,,No MP Data
96,96,1,-0.14896208,0.021760624,0.0,0.0,0.0,0.08553734,0.0,0.9972873,0.54565185,0.26233304,,,,No MP Data
97,97,1,-0.109042116,-0.03761531,0.0,0.0,0.0,0.5900052,0.0,0.99595714,0.7907426,0.062087804,,,,No MP Data
98,98,1,-0.19095355,0.1545781,0.0,0.0,0.0,0.16485067,0.0,0.99505204,0.99221784,0.0,,,,No MP Data
99,99,4,-0.64624524,-0.65820676,0.6791856,0.0,0.0,0.8367567,0.0,0.4554175,0.9952842,0.0070307846,,,,No MP Data
100,100,2,-0.37766898,-0.2852396,0.9018588,0.0,0.070805036,0.9576676,0.109761626,0.0,0.9913639,0.07237167,,,,No MP Data
101,101,1,-0.13229826,0.06929545,0.0,0.0,0.0,0.68204,0.0,0.9979619,0.92370605,0.89156395,,,,No MP Data
102,102,4,-0.23412678,0.055285115,0.8429635,0.012339411,0.006603003,0.26541883,0.0,0.7842266,0.931324,0.0,,,,No MP Data
103,103,4,-0.28462705,-0.053292856,0.9168244,0.0,0.019327108,0.9804701,0.0036342,0.51913816,0.92770064,0.0,,,,No MP Data
104,104,4,-0.24432307,-0.04828399,0.68850076,0.0,0.008891352,0.13058066,0.000738829,0.0,0.7783972,0.0051810765,,,,No MP Data
105,105,2,-0.5150422,-0.337879,0.9643584,0.0,0.024580693,0.8276651,0.0003214888,0.7180718,0.8866732,0.0,,,,No MP Data
106,106,2,-0.40212724,-0.18931457,0.91903746,0.0,0.0055034324,0.9575536,0.0,0.06010382,0.73565304,0.0,,,,No MP Data
107,107,7,-0.19302896,0.031345148,0.0,0.0,0.0,0.61755896,0.00031819666,0.91005605,0.16435125,0.0,,,,No MP Data
108,108,2,-0.24629381,-0.13230354,0.8524884,0.0,0.12073598,0.69644725,0.32665253,0.7011226,0.9881954,0.0,,,,No MP Data
109,109,2,-0.28979933,-0.12448357,0.94701654,0.0,0.011401319,0.12008013,0.0014974906,0.900532,0.994263,0.0,,,,No MP Data
110,110,2,-0.41166005,-0.29697576,0.79114354,0.0,0.5026377,0.00076819136,0.9021299,0.2763781,0.72344255,0.0,,,,No MP Data
111,111,2,-0.45996952,-0.40576062,0.9207821,0.0,0.057831123,0.010293353,0.16362628,0.13502292,0.846123,0.0,,,,No MP Data
112,112,7,-0.16454193,0.028081521,0.0,0.0,0.0,0.12526238,0.0,0.9945599,0.608429,0.38737956,,,,No MP Data
113,113,1,-0.16559762,-0.015950512,0.0,0.0,0.0,0.14288256,0.0,0.96632296,0.46208173,0.060714398,,,,No MP Data
114,114,1,-0.15403901,0.12622494,0.0,0.0,0.0,0.36871436,0.0,0.9952327,0.587615,0.21203865,,,,No MP Data
115,115,1,-0.18707174,-0.010475418,0.0,0.0,0.0,0.05013648,0.0,0.98968405,0.45393878,0.029483173,,,,No MP Data
116,116,7,-0.17595479,-0.04308932,0.0,0.0,0.0,0.09454797,0.0,0.9881507,0.31160447,0.0145662455,,,,No MP Data
117,117,1,-0.16861844,-0.06632652,0.0,0.0,0.0,0.3692728,0.0,0.98767304,0.97412163,0.11983225,,,,No MP Data
118,118,4,-0.27343255,-0.0039040903,0.83811593,0.03569851,0.0,0.013739945,0.0016800031,0.0024453995,0.19716036,0.0,,,,No MP Data
119,119,4,-0.5705066,-0.43683353,0.21528432,0.0,0.011388239,0.090311214,0.0,0.49240816,0.8275852,0.0,,,,No MP Data
120,120,4,-0.9120279,-1.1285149,0.047934152,0.0,0.0,0.0,0.0,0.00028792888,0.98590016,0.0,,,,No MP Data
121,121,4,-0.43220827,-0.25321418,0.76077044,0.003001281,0.022354614,0.0722619,0.0,0.028585661,0.87746966,0.018300176,,,,No MP Data
122,122,7,-0.1645828,-0.0530908,0.0,0.0,0.0,0.05333764,0.0,0.9157826,0.04920042,0.0,,,,No MP Data
123,123,1,-0.20740125,-0.10637222,0.0,0.0,0.0,0.06409557,0.0,0.9927945,0.86255205,0.124523856,,,,No MP Data
124,124,7,-0.17072621,0.04424201,0.0,0.0,0.0,0.03446102,0.0,0.9843436,0.10147464,0.0047507863,,,,No MP Data
125,125,7,-0.19916973,-0.019635841,0.0,0.0,0.0,0.0065993923,0.0,0.9931108,0.30391777,0.19676085,,,,No MP Data
126,126,1,-0.21497387,-0.012420411,0.0,0.0,0.0,0.06323041,0.0,0.9966228,0.96114993,0.15205513,,,,No MP Data
127,127,1,-0.24066865,-0.08390067,0.0,0.0,0.0,0.5493803,0.0,0.99755013,0.9280921,0.21809497,,,,No MP Data
128,128,1,-0.19222513,0.032407552,0.0,0.0,0.0,0.082104854,0.0,0.9911721,0.76106656,0.20676887,,,,No MP Data
129,129,1,-0.12870786,0.0665936,0.0,0.0,0.0,0.27959555,0.0,0.99637884,0.6491112,0.4941514,,,,No MP Data
130,130,1,-0.20476991,-0.042492185,0.0,0.0,0.0,0.065879576,0.0,0.99720097,0.90572655,0.205075,,,,No MP Data
131,131,4,-0.72733384,-0.76404655,0.9161438,0.0,0.052417852,0.52160555,0.003527938,0.9144949,0.9558308,0.0,,,,No MP Data
132,132,2,-0.23390263,-0.055625685,0.9924874,0.0,0.8787469,0.053089544,0.07677966,0.9586811,0.9673519,0.0,,,,No MP Data
133,133,2,-0.27663627,-0.07054633,0.99235034,0.0,0.43065512,0.0,0.3260238,0.1590614,0.64113265,0.0,,,,No MP Data
134,134,2,-0.23708469,0.048756726,0.9783039,0.0,0.65684116,0.14228009,0.25598124,0.8766396,0.8840734,0.003468014,,,,No MP Data
135,135,1,-0.20499435,-0.1081185,0.0,0.0,0.0,0.10643655,0.0,0.9944805,0.89240736,0.13825038,,,,No MP Data
136,136,1,-0.1662792,-0.015976265,0.0,0.0,0.0,0.11279463,0.0,0.9950043,0.959206,0.044335164,,,,No MP Data
137,137,1,-0.20168853,-0.052247044,0.0,0.0,0.0,0.09223971,0.0,0.99037266,0.32765883,0.01653914,,,,No MP Data
138,138,1,-0.20043853,-0.06850649,0.0,0.0,0.0,0.039616093,0.0,0.99320143,0.5210646,0.559155,,,,No MP Data
139,139,2,-0.26511747,-0.126796,0.89421856,0.0,0.06293675,0.7061583,0.39609563,0.2578888,0.9956873,0.0144230705,,,,No MP Data
140,140,2,-0.1890521,-0.027383715,0.8667932,0.0,0.8900502,0.33002248,0.9583781,0.27574405,0.9251452,0.0214199,,,,No MP Data
141,141,2,-0.3871058,-0.281741,0.97009504,0.0,0.9161094,0.24161735,0.93277407,0.8897925,0.97662824,0.0,,,,No MP Data
142,142,2,-0.48368078,-0.27410668,0.8475894,0.0,0.04797889,0.0,0.07102309,0.0014647188,0.8273219,0.0,,,,No MP Data
143,143,2,-0.22373196,-0.05759981,0.9888272,0.0,0.21154064,0.0069873533,0.3790527,0.0022270377,0.95504105,0.0,,,,No MP Data
144,144,1,-0.12865716,0.015231057,0.0,0.0,0.0,0.020571474,0.0,0.97058845,0.100730754,0.023688879,,,,No MP Data
145,145,1,-0.20798394,-0.011242508,0.0,0.0,0.0,0.025927458,0.0,0.9867711,0.45286804,0.014985822,,,,No MP Data
146,146,7,-0.25094646,0.018916667,0.0,0.0,0.0,0.0,0.0,0.9881723,0.08292935,0.0003203444,,,,No MP Data
147,147,7,-0.18679675,-0.005028045,0.0,0.0,0.0,0.0796352,0.0,0.9781611,0.18474549,0.0,,,,No MP Data
148,148,1,-0.18596998,0.0057731555,0.0,0.0,0.0,0.22363387,0.0,0.9972432,0.6597918,0.073437124,,,,No MP Data
149,149,4,-0.53388613,-0.48449814,0.9473718,0.0,0.021107696,0.2745918,0.019975256,0.057874996,0.9730023,0.0039205602,,,,No MP Data
150,150,4,-0.24014509,0.030609138,0.9482426,0.0,0.027454492,0.89447963,0.09375346,0.864569,0.77571553,0.013394033,,,,No MP Data
151,151,2,-0.32917577,-0.16144565,0.97712207,0.0,0.13304062,0.19154033,0.08540812,0.5228023,0.87151325,0.0033402073,,,,No MP Data
152,152,2,-0.22275394,0.10292843,0.9504838,0.0,0.29881984,0.7447235,0.4205222,0.92522347,0.8854545,0.031367548,,,,No MP Data
153,153,4,-0.33166593,-0.11128542,0.6853412,0.059521955,0.0015912773,0.00042280948,0.0,0.0068064225,0.17112559,0.0,,,,No MP Data
154,154,4,-0.26309815,-0.11451773,0.60732406,0.00820385,0.013072333,0.0,0.00913199,0.055852257,0.11604917,0.0,,,,No MP Data
155,155,2,-0.60573703,-0.5240271,0.9454087,0.0,0.36407995,0.0,0.061756086,0.0041039074,0.0083329,0.0,,,,No MP Data
156,156,1,-0.18654779,0.07807952,0.0,0.0,0.0,0.0,0.0,0.9965416,0.42298484,0.020786855,,,,No MP Data
157,157,2,-0.28986433,-0.11768636,0.98146266,0.0,0.666094,0.088956565,0.9141599,0.07307892,0.44121426,0.019276649,,,,No MP Data
158,158,1,-0.1974265,-0.06354843,0.0,0.0,0.0,0.10131519,0.0,0.994898,0.9591892,0.44123837,,,,No MP Data
159,159,2,-0.5129299,-0.35316727,0.6915077,0.0,0.70163643,0.3796804,0.00016746958,0.37498462,0.89013356,0.0,,,,No MP Data
160,160,1,-0.16015972,0.06290274,0.0,0.0,0.0,0.11012223,0.0,0.99517715,0.63507813,0.06174141,,,,No MP Data
161,161,1,-0.1796681,-0.06073315,0.0,0.0,0.0001508128,0.26548818,0.0,0.9941617,0.9540122,0.030034836,,,,No MP Data
162,162,2,-0.33317897,-0.26647314,0.8831984,0.0,0.04622054,0.051198892,0.054584958,0.64840305,0.9792914,0.0021448329,,,,No MP Data
163,163,2,-0.39720452,-0.3697215,0.94480777,0.0,0.022250699,0.0,0.04399042,0.00095877895,0.4278329,0.0,,,,No MP Data
164,164,1,-0.18332472,0.10140616,0.0,0.0,0.0,0.07853645,0.0,0.9833071,0.22399119,2.992007e-05,,,,No MP Data
165,165,1,-0.20010328,-0.019429721,0.0,0.0,0.0,0.20953599,0.0,0.9929732,0.9170488,0.16872436,,,,No MP Data
166,166,2,-0.27159458,-0.17804265,0.97443473,1.38713785e-05,0.7209653,0.15125726,0.75661415,0.92480886,0.8245462,0.038346287,,,,No MP Data
167,167,1,-0.17265707,-0.100463785,0.0,0.0,0.0,0.066120364,0.0,0.9681157,0.5685334,0.00023952172,,,,No MP Data
168,168,2,-0.21005708,0.034287732,0.95124304,0.015805798,0.4952908,0.041977286,0.009211305,0.15343255,0.65101016,0.0,,,,No MP Data
169,169,2,-0.20553541,-0.08259381,0.9703056,0.0,0.39383793,0.47172996,0.62797904,0.16575696,0.92585385,0.0,,,,No MP Data
170,170,2,-0.2155484,-0.04480735,0.9881921,0.0,0.7827451,0.043064,0.9719237,0.91253906,0.8245098,0.008707477,,,,No MP Data
171,171,2,-0.20036447,-0.05252033,0.98125196,0.0,0.54766166,0.12583706,0.9543363,0.9050164,0.9210017,0.040073402,,,,No MP Data
172,172,2,-0.18274033,0.0048717735,0.9835741,0.0,0.35149422,0.089947574,0.23476098,0.940593,0.9736204,0.0007631694,,,,No MP Data
173,173,2,-0.5828562,-0.5622396,0.9786135,0.0,0.10561253,0.0,0.10050067,0.65816486,0.14424875,0.0,,,,No MP Data
174,174,2,-0.2160193,-0.013719101,0.97995126,0.0,0.15593418,0.08332456,0.04712613,0.8881392,0.9774059,0.00057144504,,,,No MP Data
175,175,2,-0.458807,-0.29632196,0.9522652,0.0,0.36619723,0.5858952,0.40799686,0.77474654,0.93438977,0.0,,,,No MP Data
176,176,2,-0.5388166,-0.40999028,0.93001384,0.0,0.3563352,0.5164977,0.1229874,0.46667403,0.9734351,0.0,,,,No MP Data
177,177,2,-0.23726559,-0.06345402,0.9927313,0.0,0.52984715,0.028139807,0.1281845,0.9385824,0.97386456,0.0,,,,No MP Data
178,178,2,-0.22230628,-0.003443745,0.9946466,0.0,0.60251284,0.027638102,0.76946765,0.5364746,0.96409106,0.0,,,,No MP Data
179,179,2,-0.21259677,-0.003436339,0.988613,0.0,0.46149695,0.26706553,0.8057988,0.18480161,0.9661052,0.0036482874,,,,No MP Data
180,180,2,-0.22163826,-0.056567345,0.9901211,0.0,0.5153971,0.09889774,0.5877907,0.5133547,0.43181556,0.0,,,,No MP Data
181,181,2,-0.6648331,-0.63352203,0.9789529,0.0,0.3388558,0.0,0.074144095,0.525067,0.6329652,0.0,,,,No MP Data
182,182,2,-0.40593442,-0.3101927,0.9905806,0.0,0.14375478,0.06766525,0.03936006,0.8682256,0.2089169,0.002493578,,,,No MP Data
183,183,2,-0.20676866,0.004924464,0.9850732,0.0,0.5183784,0.24797258,0.23906526,0.1817349,0.76034003,0.0,,,,No MP Data
184,184,2,-0.6404825,-0.5664865,0.96115744,0.0,0.27078032,0.45846733,0.83458173,0.0,0.07627855,0.0,,,,No MP Data
185,185,2,-0.21310255,-0.026073758,0.97406393,0.0,0.8351233,0.26794162,0.94910717,0.02673836,0.95698106,0.035456985,,,,No MP Data
186,186,2,-0.6328684,-0.5876204,0.90519196,0.0,0.09903415,0.41426426,0.007250677,0.3212194,0.9535357,0.0,,,,No MP Data
187,187,2,-0.17887276,-0.047854427,0.87503445,0.0,0.32971984,0.94366205,0.92817646,0.15472873,0.93982875,0.0039016472,,,,No MP Data
188,188,2,-0.22053331,0.028375544,0.9744068,0.0,0.8194039,0.17870516,0.46932542,0.90259933,0.96351564,0.01791055,,,,No MP Data
189,189,2,-0.39168566,-0.31082675,0.9783037,0.0,0.16782421,0.025789423,0.0,0.95702875,0.9783982,0.0018580086,,,,No MP Data
190,190,2,-0.40195894,-0.32952607,0.9699341,0.0,0.018945172,0.47514397,0.0,0.25661847,0.99555564,0.0026012105,,,,No MP Data
191,191,2,-0.32407555,-0.2475238,0.9725685,0.0,0.19403163,0.01787556,0.008095699,0.09550448,0.9826006,0.10780443,,,,No MP Data
192,192,1,-0.20813486,-0.07470243,0.0,0.0,0.0,0.106325865,0.0,0.99367034,0.98664343,0.039074436,,,,No MP Data
